time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
36624,109,336.0,3423,6742.531141210001,10,12338565.316964285,0.001,-11057.126302083334,36288
36960,110,336.0,3453,6748.71318893,10,9018533.657738095,0.001,-11246.193969726562,36624
37296,111,336.0,3482,6748.26845125,10,7785207.177083333,0.001,-11140.463041759673,36960
37632,112,336.0,3511,6759.76465422,10,6920483.973958333,0.001,-10910.40874953497,37296
37968,113,336.0,3541,6801.426838210002,10,6343372.235119048,0.001,-10659.774100167411,37632
38304,114,336.0,3572,6800.043178470001,10,5449712.767113095,0.001,-10588.335367838541,37968
38640,115,336.0,3601,6788.124399370001,10,4818389.938988095,0.001,-10483.332013811383,38304
38976,116,336.0,3631,6770.60961304,10,11657479.361979166,0.001,-9547.09130859375,38640
39312,117,336.0,3661,6766.30711223,10,13283408.023809524,0.001,-7905.8441481817335,38976
39648,118,336.0,3691,6791.954096540001,10,10372207.84375,0.001,-7709.301725841704,39312
39984,119,336.0,3720,6785.26232569,10,8534413.251488095,0.001,-7615.170665922619,39648
40320,120,336.0,3749,6844.559163610001,10,7639101.758184524,0.001,-7433.403105236235,39984
40656,121,336.0,3779,6833.72163533,10,6841884.151785715,0.001,-7183.409621465774,40320
40992,122,336.0,3809,6884.004200680001,10,5839020.210565476,0.001,-7136.4319080171135,40656
41328,123,336.0,3839,6839.632002079999,10,5406768.130208333,0.001,-6972.349888392857,40992
41664,124,336.0,3869,6818.712791559999,10,5488290.289434524,0.001,-6818.356084914434,41328
42000,125,336.0,3897,6808.238231279999,10,4519532.175967262,0.001,-6773.775082542783,41664
42336,126,336.0,3927,6812.149509480001,10,4005629.050223214,0.001,-6662.111546107701,42000
42672,127,336.0,3957,6823.3004177500015,10,3445606.277901786,0.001,-6618.473993210566,42336
43008,128,336.0,3985,6843.014701610002,10,3125918.039434524,0.001,-6514.198056175595,42672
43344,129,336.0,4015,6847.668999450002,10,2770018.937872024,0.001,-6473.779308500744,43008
43680,130,336.0,4044,6778.3149294700015,10,2442709.384300595,0.001,-6344.5564865838915,43344
44016,131,336.0,4074,6750.653891440002,10,2135691.922061012,0.001,-6260.034978957403,43680
44352,132,336.0,4103,6685.263476759999,10,1794316.3764880951,0.001,-6226.569786435082,44016
44688,133,336.0,4133,6643.867124449999,10,1704122.6303943451,0.001,-6129.967529296875,44352
45024,134,336.0,4161,6639.3129432099995,10,1516071.4609375,0.001,-6045.362200055803,44688
45360,135,336.0,4189,6722.422398929999,10,1375387.9013206845,0.001,-5983.538612002418,45024
45696,136,336.0,4215,6711.880547999999,10,1169000.11328125,0.001,-5897.452549525669,45360
46032,137,336.0,4245,6731.473295069999,10,1008647.5290178572,0.001,-5839.775335402715,45696
46368,138,336.0,4274,6811.950015539998,10,1048829.1167224701,0.001,-5789.752723330543,46032
46704,139,336.0,4303,6802.351567549998,10,907141.0337611607,0.001,-5747.425964355469,46368
47040,140,336.0,4332,6818.4845072,10,755423.2370721726,0.001,-5662.422409784226,46704
47376,141,336.0,4361,6834.609264290001,10,707954.5728236607,0.001,-5615.401442754836,47040
47712,142,336.0,4390,6808.01406775,10,919413.7067987351,0.001,-5542.724696568081,47376
48048,143,336.0,4416,6788.072524090001,10,600428.8523530506,0.001,-5469.569798060826,47712
48384,144,336.0,4446,6762.87052231,10,536911.5047898066,0.001,-5408.159226190476,48048
48720,145,336.0,4474,6762.69548677,10,491505.4324079241,0.001,-5349.729779924665,48384
49056,146,336.0,4502,6749.04568359,10,475571.06710379466,0.001,-5309.991533551897,48720
49392,147,336.0,4529,6754.37620566,10,432635.06084914436,0.001,-5266.54002453032,49056
49728,148,336.0,4558,6785.087926900001,10,41627735.41353353,0.001,-3479.849706053734,49392
50064,149,336.0,4586,6763.0241754300005,10,25669.306728907995,0.001,-4.469514719787098,49728
50400,150,336.0,4616,6769.114245870001,10,7530.964468093145,0.001,-6.042609509291305,50064
50736,151,336.0,4644,6759.579287210001,10,2990591.296802339,0.001,-6.449353336800067,50400
51072,152,336.0,4674,6785.93624746,10,5705.120858328683,0.001,-6.2058267823997,50736
51408,153,336.0,4705,6849.47806565,10,151587.95442272368,0.001,-6.343884374680264,51072
51744,154,336.0,4735,6850.317024759999,10,4429.4158615838915,0.001,-6.546528163853855,51408
52080,155,336.0,4762,6867.08995431,10,4686.771820794968,0.001,-6.178672839133513,51744
52416,156,336.0,4789,6844.076582129998,10,4324.288222176688,0.001,-6.605448732063884,52080
52752,157,336.0,4818,6839.685420420001,10,82945.0574162801,0.001,-6.519880970141718,52416
53088,158,336.0,4847,6834.25925274,10,3637.735809326172,0.001,-6.619047287674177,52752
53424,159,336.0,4876,6816.16673422,10,4898.972566332136,0.001,-6.570209007621521,53088
53760,160,336.0,4906,6809.411275179999,10,3244.4499727884927,0.001,-6.918594581030664,53424
54096,161,336.0,4935,6767.27634197,10,61051.359689076744,0.001,-7.009721652382896,53760
54432,162,336.0,4962,6839.6718833899995,10,3677.3787482125417,0.001,-7.199142513530595,54096
54768,163,336.0,4991,6918.196953539999,10,10927.343858264741,0.001,-7.0553082947707955,54432
55104,164,336.0,5020,6880.890420670001,10,15888.828059241885,0.001,-7.267144875689631,54768
55440,165,336.0,5050,6889.1734569400005,10,3177.2310652959914,0.001,-7.134755325193207,55104
55776,166,336.0,5079,6970.89939808,10,2835.6114543733142,0.001,-7.052702496809486,55440
56112,167,336.0,5108,6945.786361619999,10,2842.9385201590403,0.001,-7.162024341701042,55776
56448,168,336.0,5135,7005.955766839999,10,2869.4854661850704,0.001,-7.422978526070004,56112
56784,169,336.0,5165,7053.873442579998,10,3139.880886622838,0.001,-7.944188877940178,56448
57120,170,336.0,5194,7028.194592249999,10,8985.574367704845,0.001,-7.426185033151081,56784
57456,171,336.0,5224,7040.558941289999,10,3271.4930601574124,0.001,-7.7799740962329365,57120
57792,172,336.0,5253,7045.91512749,10,3943.335911342076,0.001,-8.238214206471596,57456
58128,173,336.0,5281,7036.99227232,11,3372.0265624636695,0.001,-8.38710574557384,57792
58464,174,336.0,5310,7017.335272210001,11,8532.17283376058,0.001,-8.979884340649559,58128
58800,175,336.0,5339,7029.646326650001,11,6014.9386800130205,0.001,-9.309338146022387,58464
59136,176,336.0,5367,7011.81091904,11,2849.9269203912645,0.001,-9.382414982432412,58800
59472,177,336.0,5397,7038.932516749999,11,2704.215655372256,0.001,-10.119398823806218,59136
59808,178,336.0,5425,6942.583889279998,11,3946.4871041434153,0.001,-10.414308397201932,59472
60144,179,336.0,5453,6863.574518980001,11,16712.62544577462,0.001,-12.405144489946819,59808
60480,180,336.0,5481,6873.218874360001,11,2246.9276682535806,0.001,-23.78556712468465,60144
60816,181,336.0,5511,6920.907184719999,11,6476.123638153076,0.001,-24.550157473200844,60480
61152,182,336.0,5538,6909.25749084,11,3430.4739207313173,0.001,-25.685831387837727,60816
61488,183,336.0,5565,6935.965271489999,11,2410.1469842819943,0.001,-25.064156478359585,61152
61824,184,336.0,5593,6954.1305041099995,11,2189.8226114908853,0.001,-25.060666095642816,61488
62160,185,336.0,5622,6932.48671548,11,3119.601406097412,0.001,-25.539256186712358,61824
62496,186,336.0,5652,6947.69843706,11,3182.5713352021717,0.001,-17.670671929915745,62160
62832,187,336.0,5681,6971.429956129999,11,3216.2620927719845,0.001,-8.569372168609075,62496
63168,188,336.0,5711,6982.688363809999,11,4426.634529295422,0.001,-9.2945049539918,62832
63504,189,336.0,5740,6994.521494509998,11,92248.04664720807,0.001,-9.70574886174429,63168
63840,190,336.0,5769,7030.279352919998,11,2941.499487014044,0.001,-9.913806092171441,63504
64176,191,336.0,5797,7029.646573399999,11,3818.83660416376,0.001,-10.228573755139397,63840
64512,192,336.0,5826,7077.694331729999,11,2517.1047997247606,0.001,-10.753413197540102,64176
64848,193,336.0,5855,7068.871195699999,11,2517.1766822451636,0.001,-10.944890501953306,64512
65184,194,336.0,5884,7048.034495349999,11,24263.188459487188,0.001,-11.312580073163623,64848
65520,195,336.0,5910,7050.0817449999995,11,2787.587698618571,0.001,-11.522276444094521,65184
65856,196,336.0,5941,7021.82189412,11,207978.2903495062,0.001,16.99530213290737,65520
66192,197,336.0,5971,7013.58481023,11,43657.195209684825,0.001,-11.988551513779731,65856
66528,198,336.0,6003,6977.444405110001,11,3156.9191444033668,0.001,-12.029363561244239,66192
66864,199,336.0,6031,6983.55295318,11,22315.99099477132,0.001,-12.042316947664533,66528
67200,200,336.0,6062,6970.902507999999,11,3160.1003101893834,0.001,-11.974249371460505,66864
67536,201,336.0,6089,6975.025158559999,11,105165.44177209763,0.001,-25.080184460041067,67200
67872,202,336.0,6118,7032.6829823,11,2715.028944832938,0.001,-12.168076682658423,67536
68208,203,336.0,6145,6985.130689569999,11,2799.9701414562405,0.001,-12.12769052244368,67872
68544,204,336.0,6176,6948.53202291,11,4519.996495928083,0.001,-12.105736536639077,68208
68880,205,336.0,6205,6886.401580600001,11,2754.3982874552407,0.001,-12.344753086566925,68544
69216,206,336.0,6235,6864.584901669999,11,2784.8515483311244,0.001,-12.597889772483281,68880
69552,207,336.0,6266,6786.43850173,11,2946.6547789800734,0.001,-12.40516361736116,69216
69888,208,336.0,6296,6837.223589690002,11,2560.152550106957,0.001,-12.65418803691864,69552
70224,209,336.0,6324,6887.849840720001,11,2649.7082508632116,0.001,-12.96637223448072,69888
70560,210,336.0,6352,6886.23331611,11,3335.3249075753347,0.001,-13.346698292664119,70224
70896,211,336.0,6382,6867.68387273,11,2612.863413856143,0.001,-13.325441153276534,70560
71232,212,336.0,6413,6847.64090249,11,7897.831742422922,0.001,-13.63952223885627,70896
71568,213,336.0,6443,6815.5618351699995,11,3120.9988991873606,0.001,-13.860779637382144,71232
71904,214,336.0,6472,6814.307536820001,11,2683.1869723002114,0.001,-14.085131525993347,71568
72240,215,336.0,6503,6804.691804360001,11,2900.483373006185,0.001,-14.256261064892723,71904
72576,216,336.0,6534,6835.639253099999,11,2905.821723574684,0.001,-14.590120704401107,72240
72912,217,336.0,6566,6784.05411149,11,2555.374358040946,0.001,-14.824406726019722,72576
73248,218,336.0,6598,6788.693989099998,11,2813.109562465123,0.001,-14.832303887321835,72912
73584,219,336.0,6631,6793.015512449999,11,2790.3878021240234,0.001,-15.59097387109484,73248
73920,220,336.0,6662,6751.65172378,11,2572.26391238258,0.001,-15.917431695120674,73584
74256,221,336.0,6691,6778.848754830001,11,2274.379002525693,0.001,-16.0668527285258,73920
74592,222,336.0,6721,6795.329726430001,11,2401.905143011184,0.001,-16.568821685654775,74256
74928,223,336.0,6751,6861.78631285,11,2575.9217336745487,0.001,-16.767062096368697,74592
75264,224,336.0,6780,6860.235760629999,11,3436.238949003674,0.001,-17.390033829779853,74928
75600,225,336.0,6807,6835.639853009999,11,2675.689662570045,0.001,-17.53022445383526,75264
75936,226,336.0,6838,6822.810105319999,11,2727.219862075079,0.001,-17.91233791339965,75600
76272,227,336.0,6869,6764.936066009998,11,3291.0917111351378,0.001,-17.984393795331318,75936
76608,228,336.0,6900,6751.0050895999975,11,2537.133074079241,0.001,-18.530055971372697,76272
76944,229,336.0,6932,6760.32190542,11,4803.287455967495,0.001,-18.966793346972693,76608
77280,230,336.0,6962,6840.936785439999,11,2625.276383172898,0.001,-19.219471624919347,76944
77616,231,336.0,6993,6843.91909125,11,2361.3414428347633,0.001,-19.53188082717714,77280
77952,232,336.0,7022,6842.301084080001,11,2765.927157810756,0.001,-19.748408845492772,77616
78288,233,336.0,7050,6828.661063890001,11,2277.3430945986793,0.001,-20.058042679514205,77952
78624,234,336.0,7079,6821.73910255,11,2503.9950212751114,0.001,-20.555358330408733,78288
78960,235,336.0,7109,6761.576017309999,11,2674.791526431129,0.001,-20.827413922264462,78624
79296,236,336.0,7137,6779.10811104,11,2612.291924976167,0.001,-21.04852659361703,78960
79632,237,336.0,7164,6759.88747909,11,2359.0057845342726,0.001,-21.522122837248304,79296
79968,238,336.0,7191,6817.6348950500005,11,3067.6801009405226,0.001,-21.807245299929665,79632
80304,239,336.0,7220,6811.51857322,11,2760.3338477725074,0.001,-22.182310524440947,79968
80640,240,336.0,7248,6818.982272440001,11,2765.199887411935,0.001,-22.461717174166726,80304
80976,241,336.0,7277,6841.514470500001,11,2583.929557073684,0.001,-22.94893479347229,80640
81312,242,336.0,7307,6879.589762930001,11,2582.9310491652714,0.001,-23.107745329538982,80976
81648,243,336.0,7335,6944.53260096,11,3083.59005519322,0.001,-23.413950937134878,81312
81984,244,336.0,7367,6983.161544939999,11,2771.9115760439918,0.001,-23.733209371566772,81648
82320,245,336.0,7396,6961.059310149999,11,2314.9472772507443,0.001,-24.146841571444558,81984
82656,246,336.0,7421,6972.3101064699995,11,3787.842013767787,0.001,-24.47559560480572,82320
82992,247,336.0,7451,6951.699821899998,11,3014.47966893514,0.001,-24.784263474600657,82656
83328,248,336.0,7481,6847.628936459998,11,2987.148298354376,0.001,-25.223375127429055,82992
83664,249,336.0,7512,6855.982019860001,11,2412.483863467262,0.001,-25.33543486822219,83328
84000,250,336.0,7539,6870.941051150002,11,2413.133750552223,0.001,-25.69569832938058,83664
84336,251,336.0,7568,6865.91200085,11,4407.402677445185,0.001,-26.114083789643786,84000
84672,252,336.0,7598,6914.253419410001,11,2248.325023106166,0.001,-26.250001771109446,84336
85008,253,336.0,7629,6853.211059120001,11,2490.920444125221,0.001,-26.732320513044083,84672
85344,254,336.0,7658,6844.364584570002,11,2676.4912937709264,0.001,-26.986166227431525,85008
85680,255,336.0,7687,6851.819476480001,11,3968.186398097447,0.001,-27.248746345440548,85344
86016,256,336.0,7717,6860.530075910001,11,2447.156434195382,0.001,-27.769090947650728,85680
86352,257,336.0,7745,6904.76355516,11,2094.260675702776,0.001,-28.26545750527155,86016
86688,258,336.0,7773,6939.810969309998,11,2236.81015704927,0.001,-28.375710532778786,86352
87024,259,336.0,7802,6920.890518159999,11,2398.926780337379,0.001,-28.83373388789949,86688
87360,260,336.0,7832,6915.8156326399985,11,2554.5205699375697,0.001,-29.106076615197317,87024
87696,261,336.0,7862,6960.015059059999,11,2711.566819327218,0.001,-29.127899453753518,87360
88032,262,336.0,7888,6947.41507472,11,2703.3625811622255,0.001,-29.690338350477674,87696
88368,263,336.0,7918,6869.396274399999,11,2236.034298488072,0.001,-29.938135907763527,88032
88704,264,336.0,7948,6906.80944296,11,128648.44092814128,0.001,-30.367692266191757,88368
89040,265,336.0,7977,6934.511240600001,11,593048.7343181429,0.001,-30.718011776606243,88704
89376,266,336.0,8007,6885.839774180001,11,48502.340078081404,0.001,-30.737644343149093,89040
89712,267,336.0,8036,6911.697138650001,11,3169.820056007022,0.001,-30.7915993531545,89376
90048,268,336.0,8066,6879.533587900001,11,2633.768070765904,0.001,-30.686573312396096,89712
90384,269,336.0,8096,6813.50197997,11,2487.060351235526,0.001,-30.94453485806783,90048
90720,270,336.0,8126,6747.83844787,11,2467.5646881830125,0.001,-31.00120278767177,90384
91056,271,336.0,8155,6755.668736449999,11,2638.590499514625,0.001,-31.01515539487203,90720
91392,272,336.0,8185,6783.30513273,11,3035.412223815918,0.001,-30.924467313857306,91056
91728,273,336.0,8215,6778.263367180001,11,2565.717814854213,0.001,-31.563410531906854,91392
92064,274,336.0,8244,6852.932866880001,11,2425.681686401367,0.001,-31.48765851202465,91728
92400,275,336.0,8273,6842.10119279,11,2619.640687488374,0.001,-31.65822520710173,92064
92736,276,336.0,8302,6827.96646899,11,2134.4988188970656,0.001,-31.724053837004163,92400
93072,277,336.0,8330,6723.197738750001,11,1950.4612354096912,0.001,-31.99937369709923,92736
93408,278,336.0,8359,6797.751253020001,11,2214.588263012114,0.001,-32.144655068715416,93072
93744,279,336.0,8390,6834.21565979,11,3051.690551394508,0.001,-32.47269598926817,93408
94080,280,336.0,8420,6835.361091350001,11,2162.897987002418,0.001,-32.583096016021,93744
94416,281,336.0,8450,6783.548818220001,11,2093.628223782494,0.001,-33.12427477609543,94080
94752,282,336.0,8477,6782.47941176,11,2585.0217920939126,0.001,-33.109863462902254,94416
95088,283,336.0,8506,6779.116295089999,11,1877.9725087483723,0.001,-33.62977404821487,94752
95424,284,336.0,8535,6753.01816152,11,3027.5687132335843,0.001,-34.002483470099314,95088
95760,285,336.0,8564,6743.021900589999,11,2266.2726207914807,0.001,-34.2414961201804,95424
96096,286,336.0,8594,6754.0123436899985,11,2157.2534226917087,0.001,-34.575524511791414,95760
96432,287,336.0,8624,6720.9859312399985,11,2453.3749851045154,0.001,-35.01958196503775,96096
96768,288,336.0,8652,6737.291490549999,11,2437.0095985049293,0.001,-35.232102110272365,96432
97104,289,336.0,8682,6748.206122729999,11,2244.3807006109328,0.001,-35.5596113886152,96768
97440,290,336.0,8709,6728.365231209999,11,2327.2722057160877,0.001,-35.60872700100853,97104
97776,291,336.0,8735,6730.84279307,11,2133.116673969087,0.001,-36.08323324294317,97440
98112,292,336.0,8763,6703.293064649999,11,2078.27002679734,0.001,-36.43254414058867,97776
98448,293,336.0,8791,6754.21933363,11,3104.1665217081704,0.001,-36.84193708783104,98112
98784,294,336.0,8818,6779.046816629999,11,2222.7805135817753,0.001,-37.164865641366866,98448
99120,295,336.0,8848,6769.062954649999,11,2530.2879516964867,0.001,-37.66653303872971,98784
99456,296,336.0,8878,6766.79333479,11,5679.054837181455,0.001,-37.965937194370085,99120
99792,297,336.0,8906,6775.301557460001,11,2264.560108366467,0.001,-38.24528249104818,99456
100128,298,336.0,8935,6729.950190290001,11,1872.5262632824126,0.001,-38.477444330851235,99792
100464,299,336.0,8963,6720.661896090001,11,1834.135338011242,0.001,-38.74714456285749,100128
100800,300,336.0,8992,6796.94296402,11,2369.1304977053687,0.001,-39.195102532704674,100464
101136,301,336.0,9021,6789.64017817,11,2081.4370157150997,0.001,-39.55026658376058,100800
101472,302,336.0,9051,6665.314765239999,11,2445.8819129580543,0.001,-39.730671019781205,101136
101808,303,336.0,9080,6717.097403499999,11,2118.6773514520555,0.001,-40.185373987470356,101472
102144,304,336.0,9109,6730.164244119998,11,1657.7413577125185,0.001,-40.5968587739127,101808
102480,305,336.0,9137,6742.804994959999,11,3945.6150875999815,0.001,-40.69962772372223,102144
102816,306,336.0,9165,6746.00267333,11,2105.370444706508,0.001,-40.9757867540632,102480
103152,307,336.0,9194,6722.18938682,11,1933.7842690604073,0.001,-41.5059628259568,102816
103488,308,336.0,9223,6652.51638049,11,2188.670265197754,0.001,-42.02918211619059,103152
103824,309,336.0,9253,6624.14255915,11,51769.51330003284,0.001,-42.20685084660848,103488
104160,310,336.0,9280,6634.47654793,11,1972.8534180777413,0.001,-42.70342256909325,103824
104496,311,336.0,9308,6648.810566770001,11,1959.3973895481654,0.001,-42.978047416323705,104160
104832,312,336.0,9335,6643.378541950002,11,2235.3704474312917,0.001,-43.17346121016003,104496
105168,313,336.0,9363,6633.405196610001,11,2202.5152580624535,0.001,-43.442619051252095,104832
105504,314,336.0,9393,6642.0657656,11,3535.9251345679872,0.001,-43.84807700202579,105168
105840,315,336.0,9421,6620.0853474099995,11,2189.8765004475913,0.001,-44.04584593999954,105504
106176,316,336.0,9450,6591.703397649999,11,2307.7431557064965,0.001,-44.377427101135254,105840
106512,317,336.0,9480,6652.40149092,11,2327.9939393543063,0.001,-44.76791808718727,106176
106848,318,336.0,9509,6671.79003022,11,2202.7027268182665,0.001,-45.072631200154625,106512
107184,319,336.0,9539,6671.1335871699985,11,1985.8093984694708,0.001,-45.48393776303246,106848
107520,320,336.0,9569,6703.85044456,11,2199.125194367908,0.001,-45.78924553734915,107184
107856,321,336.0,9598,6700.177314109999,11,2010.3939070928664,0.001,-46.22992706298828,107520
108192,322,336.0,9627,6674.19124388,11,1965.9623527526855,0.001,-46.331388359978085,107856
108528,323,336.0,9656,6618.84166557,11,2124.3535857427687,0.001,-46.8656739734468,108192
108864,324,336.0,9684,6629.990690330001,11,2394.216196877616,0.001,-46.983628227597194,108528
109200,325,336.0,9712,6649.9371159600005,11,2034.5874582926433,0.001,-47.51158024015881,108864
109536,326,336.0,9741,6653.050915090001,11,3018.3106456938244,0.001,-47.80969551631382,109200
109872,327,336.0,9770,6751.755346929999,11,2112.1581909542992,0.001,-48.10858758290609,109536
110208,328,336.0,9799,6741.705341599999,11,2180.6227591378347,0.001,-48.494091874077206,109872
110544,329,336.0,9828,6733.400094509999,11,1914.725672040667,0.001,-48.568878491719566,110208
110880,330,336.0,9857,6730.853183629999,11,2249.0703568231493,0.001,-49.09841555640811,110544
111216,331,336.0,9883,6728.767717229999,11,2055.5119857788086,0.001,-49.38664788291568,110880
111552,332,336.0,9911,6754.080633479999,11,2046.3145657493956,0.001,-49.678133101690385,111216
111888,333,336.0,9939,6755.713667549999,11,3319.608764285133,0.001,-49.78382023175558,111552
112224,334,336.0,9968,6756.60280596,11,2168.185077485584,0.001,-50.46424436569214,111888
112560,335,336.0,9997,6762.540797420001,11,1933.198128473191,0.001,-50.83438287462507,112224
112896,336,336.0,10026,6758.796667060001,11,1923.1572599865142,0.001,-50.92983863467262,112560
113232,337,336.0,10055,6775.407600880002,11,2041.076953524635,0.001,-51.447935535794215,112896
113568,338,336.0,10084,6692.89385609,11,2109.8272959391275,0.001,-51.79654929751442,113232
113904,339,336.0,10114,6686.1797618,11,2958.92891111828,0.001,-52.29708932694935,113568
114240,340,336.0,10140,6641.031784849999,11,1773.7876913888115,0.001,-52.31780769711449,113904
114576,341,336.0,10167,6595.736825030001,11,1957.137081691197,0.001,-52.636453424181255,114240
114912,342,336.0,10197,6640.507199730001,11,2133.956006004697,0.001,-53.09263728913807,114576
115248,343,336.0,10223,6601.971263230001,11,2043.0177376156762,0.001,-53.349162987300325,114912
115584,344,336.0,10253,6672.2767202,11,2003.010753086635,0.001,-53.79164037250337,115248
115920,345,336.0,10282,6665.21788627,11,2228.9343258085705,0.001,-54.22755647840954,115584
116256,346,336.0,10311,6670.561753140001,11,2685.6643595014298,0.001,-54.41826423009237,115920
116592,347,336.0,10340,6685.53791419,11,3247.6341625395276,0.001,-54.718749364217125,116256
116928,348,336.0,10369,6718.7803740300005,11,2124.05504826137,0.001,-55.14250914255778,116592
117264,349,336.0,10401,6737.6245526500015,11,2066.5650329589844,0.001,-55.42044464747111,116928
117600,350,336.0,10431,6689.920702120001,11,2207.1694441295804,0.001,-55.71343458266485,117264
117936,351,336.0,10459,6608.277128860001,11,2084.162408737909,0.001,-55.93285512924194,117600
118272,352,336.0,10489,6544.45997226,11,2070.6378860473633,0.001,-56.517576285770964,117936
118608,353,336.0,10519,6528.5589395199995,11,1896.664941878546,0.001,-56.74234587805612,118272
118944,354,336.0,10547,6495.039008990001,11,2396.4042674473353,0.001,-57.06961799803234,118608
119280,355,336.0,10576,6450.1193369600005,11,2609.2863101050966,0.001,-57.36766806102934,118944
119616,356,336.0,10606,6518.360803130001,11,1772.0850662958055,0.001,-57.526554629916234,119280
119952,357,336.0,10633,6515.5846629200005,11,2148.923756190709,0.001,-57.97711472284226,119616
120288,358,336.0,10663,6497.484874809999,11,1889.3152738298688,0.001,-58.42636053902762,119952
120624,359,336.0,10691,6456.631617769999,11,1730.4925064813524,0.001,-58.565819172632125,120288
120960,360,336.0,10720,6453.644024599999,11,1956.7255041939873,0.001,-58.94271836962019,120624
121296,361,336.0,10749,6424.8104672,11,1824.837843395415,0.001,-59.35425494966053,120960
121632,362,336.0,10778,6352.790305070001,11,1944.817133585612,0.001,-59.76773906889416,121296
121968,363,336.0,10807,6353.26732462,11,2131.5619975498744,0.001,-60.03060127439953,121632
122304,364,336.0,10834,6316.373385869999,11,2085.865179152716,0.001,-60.48115351086571,121968
122640,365,336.0,10863,6287.399837819999,11,3279.8853810628257,0.001,-60.35027279172625,122304
122976,366,336.0,10894,6277.391830279998,11,1845.9024594624836,0.001,-61.00704379308792,122640
123312,367,336.0,10924,6275.457095729998,11,1917.104452950614,0.001,-61.281196775890535,122976
123648,368,336.0,10952,6363.106951559998,11,1613.1451612200055,0.001,-61.74364693959554,123312
123984,369,336.0,10979,6422.262432259999,11,2119.4849813552128,0.001,-62.03401767639887,123648
124320,370,336.0,11006,6494.419930619999,11,1953.0118653433663,0.001,-62.24136125473749,123984
124656,371,336.0,11035,6484.924748809997,11,1773.3109020051502,0.001,-62.638430731637136,124320
124992,372,336.0,11063,6459.062008059998,11,3305.6683060782298,0.001,-63.04265907832554,124656
125328,373,336.0,11089,6476.616698309999,11,1947.246637798491,0.001,-63.30004837399437,124992
125664,374,336.0,11119,6433.72334892,11,1898.164348602295,0.001,-63.77398679369972,125328
126000,375,336.0,11146,6429.929725990002,11,1776.2211142040435,0.001,-63.914532797677175,125664
126336,376,336.0,11175,6467.722096,11,1986.915687379383,0.001,-64.14588873726981,126000
126672,377,336.0,11204,6606.081894460001,11,1929.5032826378233,0.001,-64.91045431863694,126336
127008,378,336.0,11231,6608.229896699999,11,1862.340556553432,0.001,-65.08874307359967,126672
127344,379,336.0,11258,6604.873842260001,11,2003.9550189063661,0.001,-65.40569761821202,127008
127680,380,336.0,11288,6602.957789020001,11,1984.3720132736933,0.001,-65.70541256950015,127344
128016,381,336.0,11316,6558.843375670001,11,2149.1770146687827,0.001,-65.9509178797404,127680
128352,382,336.0,11342,6579.195438889999,11,2620.584788549514,0.001,-66.24642921629406,128016
128688,383,336.0,11369,6563.30287645,11,1921.6985853286017,0.001,-66.68870153881255,128352
129024,384,336.0,11398,6583.042336830001,11,2112.9126739501953,0.001,-66.96186976205735,128688
129360,385,336.0,11427,6585.64675828,11,2150.6835209074475,0.001,-67.35036970320202,129024
129696,386,336.0,11455,6565.350140449999,11,1916.4316705976214,0.001,-67.50078514644078,129360
130032,387,336.0,11483,6585.021732209999,11,2183.245039621989,0.001,-68.02897571382069,129696
130368,388,336.0,11513,6566.963151430001,11,2001.5792864844911,0.001,-68.38088962009975,130032
130704,389,336.0,11541,6553.42936767,11,2119.4110565185547,0.001,-68.69383239746094,130368
131040,390,336.0,11570,6535.8564203900005,11,2166.89337067377,0.001,-69.09829076131184,130704
131376,391,336.0,11599,6505.90495067,11,2100.656007312593,0.001,-69.45708524613153,131040
131712,392,336.0,11627,6498.40197712,11,2089.0245475769043,0.001,-69.42678229014079,131376
132048,393,336.0,11656,6421.20790891,11,1871.6656152634393,0.001,-69.96569138481503,131712
132384,394,336.0,11685,6418.2765100199995,11,1833.2968760899134,0.001,-70.50102470034645,132048
132720,395,336.0,11714,6399.25567062,11,2183.7916790190197,0.001,-70.7500483194987,132384
133056,396,336.0,11744,6412.0265008100005,11,2297.2775257655553,0.001,-71.00633375985282,132720
133392,397,336.0,11769,6468.20534232,11,1978.6406613304503,0.001,-71.33767931801933,133056
133728,398,336.0,11796,6493.17109502,11,1995.0925349280947,0.001,-71.49441971097674,133392
134064,399,336.0,11824,6475.223235949999,11,1912.6505908057802,0.001,-71.89528138296944,133728
134400,400,336.0,11853,6432.99685174,11,2220.4833944411503,0.001,-72.44182704743885,134064
134736,401,336.0,11882,6417.947399200001,11,1998.2897607712518,0.001,-72.68105901990619,134400
135072,402,336.0,11911,6454.3116902,11,1692.843995593843,0.001,-72.8967414129348,134736
135408,403,336.0,11939,6415.59530255,11,1981.890436626616,0.001,-73.36370695204963,135072
135744,404,336.0,11965,6414.867062889999,11,2319.5093356541224,0.001,-73.86140026365008,135408
136080,405,336.0,11994,6384.394651229999,11,1795.7140312194824,0.001,-74.09019324893043,135744
136416,406,336.0,12023,6394.344047849998,11,1859.2691296168737,0.001,-74.36787859598796,136080
136752,407,336.0,12052,6497.699222599999,11,1933.5936998639788,0.001,-74.74666568211147,136416
137088,408,336.0,12081,6474.440190139999,11,2059.8092446100145,0.001,-74.78699043818882,136752
