rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/total_timesteps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates
336.0,2181,-162399.71718791,63884,11,732816,691.6801330929711,0.001,615665.1674107143,732480
336.0,2182,-162704.39950532,63911,11,733152,692.6692775544666,0.001,617538.4568452381,732816
336.0,2183,-162870.94827555,63937,11,733488,692.5037271408808,0.001,615266.8250558035,733152
336.0,2184,-162825.8156499,63964,11,733824,693.5464341299875,0.001,614759.1352306547,733488
336.0,2185,-163285.07838681003,63989,11,734160,693.2176143101284,0.001,620025.3663504465,733824
336.0,2186,-161387.40299949,64015,11,734496,693.6820953005836,0.001,622468.8461681547,734160
336.0,2187,-159676.32174257,64042,11,734832,694.8620610918317,0.001,616870.248046875,734496
336.0,2188,-158644.58817432,64071,11,735168,694.7909943716867,0.001,625550.0594308035,734832
336.0,2189,-159001.37073382,64096,11,735504,694.7748411269415,0.001,619831.0159970238,735168
336.0,2190,-158698.79096797996,64121,11,735840,695.3665222894577,0.001,616983.915922619,735504
336.0,2191,-158918.08873437997,64147,11,736176,695.3889414469401,0.001,620772.7739025297,735840
336.0,2192,-157124.14338353,64173,11,736512,695.8473914010184,0.001,611587.8993675595,736176
336.0,2193,-157582.81580019998,64199,11,736848,696.3886577061245,0.001,616703.3844866072,736512
336.0,2194,-156683.46460056002,64225,11,737184,696.4855987912133,0.001,619350.5534784226,736848
336.0,2195,-156958.88975727002,64251,11,737520,696.6060898190453,0.001,620219.0912388393,737184
336.0,2196,-158151.53999418,64278,11,737856,697.2080792018345,0.001,621147.5640811012,737520
336.0,2197,-159079.96450846002,64304,11,738192,697.5900495620001,0.001,619083.8472842262,737856
336.0,2198,-159980.13160501,64329,11,738528,697.8925804864792,0.001,618180.6493675595,738192
336.0,2199,-159106.71269884997,64355,11,738864,698.0661032540457,0.001,619882.3831845238,738528
336.0,2200,-159162.42842946,64380,11,739200,698.1810190109979,0.001,616347.3073846726,738864
336.0,2201,-159195.75200697,64407,11,739536,699.0300745282855,0.001,613439.9594494047,739200
336.0,2202,-160350.15479513,64432,11,739872,699.2232329958961,0.001,617509.0179501488,739536
336.0,2203,-161048.05171451,64458,11,740208,699.1578786940802,0.001,615684.6532738095,739872
336.0,2204,-162402.63427932,64483,11,740544,699.2378184000651,0.001,620398.4584263393,740208
336.0,2205,-163359.68856854,64510,11,740880,700.2245487031482,0.001,621443.7641369047,740544
336.0,2206,-162338.60558863,64537,11,741216,700.6068211510068,0.001,616002.1033296131,740880
336.0,2207,-161211.04331833,64563,11,741552,700.6151715233212,0.001,626952.8524925595,741216
336.0,2208,-160168.04099329998,64591,11,741888,701.0508141290574,0.001,619555.3123139881,741552
336.0,2209,-161471.57644,64617,11,742224,701.2610291980561,0.001,627721.181733631,741888
336.0,2210,-162058.98892546998,64644,11,742560,701.4680851527622,0.001,623716.3825334822,742224
336.0,2211,-162467.10498966,64672,11,742896,702.1616457984561,0.001,610481.3274739584,742560
336.0,2212,-162281.07105919,64698,11,743232,702.4664488292876,0.001,622772.0900297619,742896
336.0,2213,-163754.76000454,64724,11,743568,702.5492139543805,0.001,611302.3839285715,743232
336.0,2214,-164735.38078818997,64752,11,743904,703.3672623407273,0.001,611223.3483072916,743568
336.0,2215,-163317.69218807,64778,11,744240,703.3439232962472,0.001,622670.6225818453,743904
336.0,2216,-163667.0229057,64803,11,744576,703.4421522957938,0.001,618674.0294828869,744240
336.0,2217,-164064.09892692,64829,11,744912,704.0059462047759,0.001,617061.150483631,744576
336.0,2218,-162854.04308325003,64855,11,745248,704.8636579967681,0.001,617669.478608631,744912
336.0,2219,-162340.89656221,64881,11,745584,704.1394037519183,0.001,625998.4262462797,745248
336.0,2220,-161574.19567971,64907,11,745920,704.9596405029297,0.001,617433.6594122024,745584
336.0,2221,-162808.20686879,64933,11,746256,705.5346870422363,0.001,619664.5271577381,745920
336.0,2222,-162173.75570118,64959,11,746592,705.7155738103958,0.001,620695.7165178572,746256
336.0,2223,-161353.56136574,64986,11,746928,705.7234969366165,0.001,623997.7287946428,746592
336.0,2224,-161705.83242489002,65013,11,747264,706.7511972699847,0.001,618967.4057849703,746928
336.0,2225,-161043.32096766,65039,11,747600,706.6278924487885,0.001,628058.6808035715,747264
336.0,2226,-160595.07750370997,65064,11,747936,706.810296921503,0.001,612559.7455357143,747600
336.0,2227,-159771.68706372,65091,11,748272,707.2663419814337,0.001,617412.4143415178,747936
336.0,2228,-159909.47070008997,65116,11,748608,707.3984485807873,0.001,621617.3799293155,748272
336.0,2229,-161351.77969069997,65143,11,748944,708.1553728012811,0.001,620146.181547619,748608
336.0,2230,-161813.53032286998,65168,11,749280,708.3284154619489,0.001,617403.0420386905,748944
336.0,2231,-161899.75376957995,65195,11,749616,708.5560424441383,0.001,623282.6761532738,749280
336.0,2232,-159378.91304948996,65220,11,749952,709.0671366737002,0.001,623690.3641183035,749616
336.0,2233,-157812.68213589,65247,11,750288,709.1725930713471,0.001,624029.4601004465,749952
336.0,2234,-157367.74065746,65272,11,750624,709.0698498317173,0.001,613616.0904947916,750288
336.0,2235,-156669.65180360002,65303,11,750960,709.7312563941592,0.001,621801.9508928572,750624
336.0,2236,-155450.68190922998,65330,11,751296,710.066945938837,0.001,621351.4594494047,750960
336.0,2237,-153495.01940073003,65357,11,751632,711.0768541608538,0.001,620459.0075334822,751296
336.0,2238,-153848.11607048,65383,11,751968,710.8588458469936,0.001,625783.5843563988,751632
336.0,2239,-153839.94863712,65409,11,752304,711.1724844433013,0.001,612747.3901599703,751968
336.0,2240,-152812.06879468,65435,11,752640,711.1486295064291,0.001,615020.833984375,752304
336.0,2241,-151698.66444471,65461,11,752976,711.878243400937,0.001,617174.935546875,752640
336.0,2242,-151592.86777984002,65487,11,753312,712.1406753176734,0.001,615915.9655877976,752976
336.0,2243,-152557.67098985004,65513,11,753648,713.299388885498,0.001,621530.4299665178,753312
336.0,2244,-151924.63810594002,65539,11,753984,713.4066403706869,0.001,618402.1981956845,753648
336.0,2245,-151625.50165264,65565,11,754320,713.3002998715356,0.001,621915.4768415178,753984
336.0,2246,-152592.09414949,65592,11,754656,713.8807006109329,0.001,624139.6072358631,754320
336.0,2247,-151738.64869879,65620,11,754992,714.0887507484073,0.001,621669.339750744,754656
336.0,2248,-150705.80586581002,65645,11,755328,714.048265184675,0.001,617685.3953683035,754992
336.0,2249,-152234.82545832,65673,11,755664,714.1572020394461,0.001,615880.9709821428,755328
336.0,2250,-152730.70229341998,65700,11,756000,715.5869859967913,0.001,618339.4477306547,755664
336.0,2251,-152458.69229795,65729,11,756336,715.5361753191266,0.001,622438.5119047619,756000
336.0,2252,-153440.67843323,65757,11,756672,716.1575962248303,0.001,618620.4800967262,756336
336.0,2253,-152654.03410475,65784,11,757008,715.9716112046015,0.001,618935.613188244,756672
336.0,2254,-153582.148534,65814,11,757344,716.4832948957171,0.001,621293.285249256,757008
336.0,2255,-152041.26296441,65846,11,757680,716.5878757295154,0.001,616360.6438802084,757344
336.0,2256,-150462.48671101,65877,11,758016,717.360284169515,0.001,618090.6939174107,757680
336.0,2257,-150275.44030170998,65903,11,758352,717.2779729933966,0.001,620346.3521205357,758016
336.0,2258,-151995.35400459,65930,11,758688,717.8354859125046,0.001,622308.2658110119,758352
336.0,2259,-150308.03789227997,65956,11,759024,717.9596281505767,0.001,621958.3913690476,758688
336.0,2260,-150175.73843634,65983,11,759360,718.3673682439895,0.001,617648.9819568453,759024
336.0,2261,-150008.67515754,66008,11,759696,718.5415413266137,0.001,618732.2568824405,759360
336.0,2262,-150731.15784815003,66035,11,760032,718.8331138974145,0.001,617605.5192522322,759696
336.0,2263,-150584.08665754,66063,11,760368,719.1072565714518,0.001,620582.9739583334,760032
336.0,2264,-150577.26713838,66091,11,760704,719.5895487467448,0.001,626661.4303385416,760368
336.0,2265,-150426.90006061998,66119,11,761040,720.1977471851167,0.001,620359.941499256,760704
336.0,2266,-148438.48388501,66147,11,761376,720.080938066755,0.001,616280.3987165178,761040
336.0,2267,-147324.27345394,66174,11,761712,720.9555191766648,0.001,617616.0811941965,761376
336.0,2268,-149711.85172416002,66204,11,762048,721.0705904279437,0.001,619437.7162388393,761712
336.0,2269,-148161.00592947,66230,11,762384,721.7729768298921,0.001,613628.4059709822,762048
336.0,2270,-148348.91120484,66260,11,762720,721.6667989095052,0.001,618663.1108630953,762384
336.0,2271,-148640.59132628998,66289,11,763056,722.308280036563,0.001,623066.0842633928,762720
336.0,2272,-148141.84733243997,66318,11,763392,722.1604318164643,0.001,615211.4992559524,763056
336.0,2273,-146283.80289193997,66348,11,763728,722.9299234662737,0.001,618571.5652901785,763392
336.0,2274,-144824.80348482996,66379,11,764064,722.9836494809106,0.001,618607.2321428572,763728
336.0,2275,-144557.58416556998,66409,11,764400,723.7395500909714,0.001,610363.8263578869,764064
336.0,2276,-144452.93830914996,66442,11,764736,723.8535777500698,0.001,615715.1625744047,764400
336.0,2277,-143300.45651092997,66472,11,765072,724.2688033694312,0.001,616792.3127790178,764736
336.0,2278,-143467.65801699,66500,11,765408,724.4673356555757,0.001,617991.2734375,765072
336.0,2279,-144930.39037424003,66527,11,765744,724.7540043422154,0.001,625940.609281994,765408
336.0,2280,-147508.98322161002,66555,11,766080,725.1477288745698,0.001,619275.5512462797,765744
336.0,2281,-147000.73299652003,66581,11,766416,724.9540196373349,0.001,620543.5023251488,766080
336.0,2282,-147088.57628741,66608,11,766752,725.7273703075591,0.001,618461.9423363095,766416
336.0,2283,-146690.36014565,66635,11,767088,726.3601553780692,0.001,622487.7407924107,766752
336.0,2284,-145659.386731,66664,11,767424,726.9416685558501,0.001,619373.9854910715,767088
336.0,2285,-146914.32539993,66692,11,767760,726.3407131376721,0.001,625531.2017299107,767424
336.0,2286,-147641.66970013,66721,11,768096,727.6205320812408,0.001,618831.1569940476,767760
336.0,2287,-149519.61857595,66748,11,768432,727.5801978338333,0.001,617914.8880208334,768096
336.0,2288,-149960.69546654,66774,11,768768,728.3095327104841,0.001,621777.894624256,768432
336.0,2289,-150143.53404785003,66800,11,769104,727.9850409371512,0.001,617124.5981212797,768768
336.0,2290,-149866.60325231001,66826,11,769440,727.4728386288598,0.001,620125.8955543155,769104
336.0,2291,-149656.67901394,66852,11,769776,728.939256032308,0.001,615746.8601190476,769440
336.0,2292,-150953.07722138,66878,11,770112,728.9909758794876,0.001,624572.5549665178,769776
336.0,2293,-151262.90047239,66905,11,770448,730.025955745152,0.001,615252.441313244,770112
336.0,2294,-152542.87525287,66934,11,770784,729.5682743617466,0.001,618353.6242559524,770448
336.0,2295,-152999.26381710998,66963,11,771120,730.0352071126302,0.001,614989.8585379465,770784
336.0,2296,-152485.28547620997,66992,11,771456,730.5546827770415,0.001,614631.8463541666,771120
336.0,2297,-151420.97742553998,67018,11,771792,730.8679070245652,0.001,620367.8502604166,771456
336.0,2298,-151319.27366289,67044,11,772128,731.2926682971772,0.001,615619.1589471726,771792
336.0,2299,-152626.88438618,67071,11,772464,731.9596744719006,0.001,615741.0859375,772128
336.0,2300,-152239.23228681003,67098,11,772800,732.3656950451079,0.001,614384.455078125,772464
336.0,2301,-153450.22434994002,67125,11,773136,731.708869934082,0.001,619786.1662946428,772800
336.0,2302,-151703.29720874998,67153,11,773472,732.5011315118699,0.001,618986.5818452381,773136
336.0,2303,-150594.18945366,67179,11,773808,732.6085077921549,0.001,616560.9457775297,773472
336.0,2304,-151370.60324278,67200,11,774144,733.1564558120001,0.001,619439.0974702381,773808
336.0,2305,-150124.88639487,67219,11,774480,733.2245646885464,0.001,612911.744233631,774144
336.0,2306,-150254.48818991997,67238,11,774816,733.6760435558501,0.001,614262.9507068453,774480
336.0,2307,-151313.6299726,67258,11,775152,733.7790968758719,0.001,616155.5927269345,774816
336.0,2308,-150572.28193375,67279,11,775488,734.3418646312896,0.001,612341.9226190476,775152
336.0,2309,-148176.27481829998,67299,11,775824,734.8234054928735,0.001,612852.2044270834,775488
336.0,2310,-148811.15290532997,67319,11,776160,735.077688126337,0.001,622063.1382068453,775824
336.0,2311,-148953.34208883997,67339,11,776496,735.9615353175571,0.001,620036.6287202381,776160
336.0,2312,-149496.17772274,67358,11,776832,735.3651074000767,0.001,619471.4152715774,776496
336.0,2313,-149213.00809849997,67378,11,777168,736.0602832975842,0.001,618247.3932291666,776832
336.0,2314,-149178.37242492,67397,11,777504,736.2019736880347,0.001,620128.0810081845,777168
336.0,2315,-149115.10470765,67418,11,777840,736.3056237357004,0.001,620421.0822172619,777504
336.0,2316,-149132.04872115,67438,11,778176,737.0223328726632,0.001,617194.5906808035,777840
336.0,2317,-149128.36929188,67458,11,778512,737.5898152305966,0.001,618610.1957775297,778176
336.0,2318,-151192.68650550998,67478,11,778848,737.748419262114,0.001,613746.2200520834,778512
336.0,2319,-151713.46958263998,67500,11,779184,737.9432698204404,0.001,616359.7894345238,778848
336.0,2320,-152491.50452644,67520,11,779520,738.0645008995419,0.001,613703.9242001488,779184
336.0,2321,-151851.16704931998,67540,11,779856,738.647567385719,0.001,616767.3217075893,779520
336.0,2322,-152087.87563835998,67561,11,780192,739.049193246024,0.001,611439.3955543155,779856
336.0,2323,-151368.37040872,67582,11,780528,739.2348233177548,0.001,611749.3578869047,780192
336.0,2324,-151017.93490788003,67606,11,780864,739.6168241954986,0.001,611687.6429501488,780528
336.0,2325,-151854.77355202002,67628,11,781200,740.0087073189871,0.001,617032.6067708334,780864
336.0,2326,-151122.98419880003,67651,11,781536,740.306273324149,0.001,626991.1575520834,781200
336.0,2327,-151493.35395971,67673,11,781872,740.247155144101,0.001,619279.1431361607,781536
336.0,2328,-150793.71022662,67695,11,782208,740.6159043085007,0.001,619855.829985119,781872
336.0,2329,-148961.78579691998,67716,11,782544,741.5095285688128,0.001,620723.6643415178,782208
336.0,2330,-149277.04557117,67738,11,782880,741.7707174391974,0.001,619538.1713169643,782544
336.0,2331,-148642.39527772,67759,11,783216,741.8767236982073,0.001,623084.6179315476,782880
336.0,2332,-149643.90080244,67780,11,783552,742.3415147690546,0.001,612898.0893787203,783216
336.0,2333,-151129.92436811,67801,11,783888,742.7469371614002,0.001,613310.9196428572,783552
336.0,2334,-150495.42940798,67821,11,784224,742.7654498872303,0.001,618613.3412388393,783888
336.0,2335,-151602.71260372,67842,11,784560,743.1932293119885,0.001,616652.0482700893,784224
336.0,2336,-152318.55333246,67864,11,784896,743.4042718069894,0.001,617091.5142299107,784560
336.0,2337,-152818.23004695,67885,11,785232,744.4974468776157,0.001,621672.75390625,784896
336.0,2338,-153288.26708792002,67905,11,785568,744.7989427475702,0.001,618707.7013578869,785232
336.0,2339,-154735.67319588002,67925,11,785904,744.7523471287319,0.001,617825.1754092262,785568
336.0,2340,-157323.75158409,67946,11,786240,744.9323543366932,0.001,613009.3029203869,785904
336.0,2341,-157094.68916345,67966,11,786576,744.7601727076939,0.001,620303.7400483631,786240
336.0,2342,-156333.20596455,67987,11,786912,745.2588949657622,0.001,621457.896577381,786576
336.0,2343,-154410.99022559,68008,11,787248,745.8773514883859,0.001,620262.2448846726,786912
336.0,2344,-155267.18426719,68029,11,787584,746.6804529825846,0.001,616588.912202381,787248
336.0,2345,-154124.86764497,68049,11,787920,746.2826774233863,0.001,612536.7386532738,787584
336.0,2346,-153595.12520098,68069,11,788256,747.425293695359,0.001,618735.2922247024,787920
336.0,2347,-153937.86768465998,68089,11,788592,747.1134974161783,0.001,613869.664155506,788256
336.0,2348,-155455.81945672998,68111,11,788928,747.6321189517066,0.001,622494.855561756,788592
336.0,2349,-154408.64539041,68131,11,789264,747.9572212582543,0.001,617700.3209635416,788928
336.0,2350,-152033.50217257,68151,11,789600,748.9016629173642,0.001,610705.5061383928,789264
336.0,2351,-153635.84067271,68172,11,789936,748.8964756556919,0.001,616572.802641369,789600
336.0,2352,-151819.66922145,68192,11,790272,748.7960512070429,0.001,608960.4584263393,789936
336.0,2353,-152494.56028616,68212,11,790608,749.4217305864606,0.001,623790.4893043155,790272
336.0,2354,-151211.03999503,68233,11,790944,749.7006325494675,0.001,617825.503813244,790608
336.0,2355,-152148.90117124998,68255,11,791280,750.2441487993513,0.001,621872.3388206845,790944
336.0,2356,-152410.45065862997,68274,11,791616,750.2683368864514,0.001,617177.3933221726,791280
336.0,2357,-152704.27555158996,68294,11,791952,750.5048395792643,0.001,618085.537016369,791616
336.0,2358,-153324.83834330997,68315,11,792288,751.3183971586682,0.001,614302.1556919643,791952
336.0,2359,-153973.76871913997,68335,11,792624,751.7213608878,0.001,623684.2619977678,792288
336.0,2360,-155365.61066722998,68356,11,792960,751.5834661211286,0.001,611424.9136904762,792624
336.0,2361,-155099.99729327002,68377,11,793296,751.4694030398414,0.001,613919.1449032738,792960
336.0,2362,-154592.03291952002,68397,11,793632,752.2481878371466,0.001,619494.0771019345,793296
336.0,2363,-153786.28233611002,68418,11,793968,752.6855212620327,0.001,619390.9690290178,793632
336.0,2364,-154518.54170360003,68438,11,794304,752.8939457847958,0.001,616311.0540364584,793968
336.0,2365,-153729.44511799,68459,11,794640,752.9477758861724,0.001,618462.3058965774,794304
336.0,2366,-155035.71516229,68480,11,794976,754.1963724408831,0.001,622525.3656994047,794640
336.0,2367,-156979.10219946998,68501,11,795312,753.9712513514927,0.001,615544.2663690476,794976
336.0,2368,-156921.92171315,68520,11,795648,754.6523326692127,0.001,621534.9659598215,795312
336.0,2369,-157668.76151151,68541,11,795984,754.6831401643299,0.001,615853.1024925595,795648
336.0,2370,-158750.03282684996,68561,11,796320,754.2321826389858,0.001,618913.3966703869,795984
336.0,2371,-158330.68935702997,68582,11,796656,755.3616699945359,0.001,617933.0666852678,796320
336.0,2372,-159269.12307134998,68603,11,796992,756.0459453037807,0.001,617893.505952381,796656
336.0,2373,-159708.51943782,68624,11,797328,755.9298344566708,0.001,616270.3829985119,796992
336.0,2374,-160508.33485297996,68644,11,797664,756.422473362514,0.001,619698.7894345238,797328
336.0,2375,-161218.82461532,68664,11,798000,756.4082321893601,0.001,622209.9620535715,797664
336.0,2376,-160494.25141227,68685,11,798336,757.5672674633208,0.001,620860.0964471726,798000
336.0,2377,-160661.69294115,68706,11,798672,757.2569690885998,0.001,623704.6031436012,798336
336.0,2378,-159638.16444902998,68727,11,799008,757.9587849208286,0.001,615799.0732886905,798672
336.0,2379,-158573.07351445,68747,11,799344,757.7078234354655,0.001,614841.736328125,799008
336.0,2380,-156200.64863893,68768,11,799680,758.0315553574335,0.001,613779.0189732143,799344
336.0,2381,-157324.57976387997,68789,11,800016,758.587172008696,0.001,623808.6648995535,799680
336.0,2382,-158286.27817689,68809,11,800352,758.5117341904413,0.001,618833.0765438988,800016
336.0,2383,-159187.93319948998,68830,11,800688,759.1045643034436,0.001,619461.418061756,800352
336.0,2384,-160880.14576766,68850,11,801024,759.3351173400879,0.001,622491.459077381,800688
336.0,2385,-160449.06954502,68870,11,801360,760.1234216235932,0.001,622256.4914434524,801024
336.0,2386,-160310.90024628,68892,11,801696,760.2692166283017,0.001,620733.5261346726,801360
336.0,2387,-159189.28282146002,68913,11,802032,760.3055728730701,0.001,616506.8371465774,801696
336.0,2388,-158847.03201001,68933,11,802368,760.9797083536783,0.001,612321.9281063988,802032
336.0,2389,-158959.95168595,68955,11,802704,761.8863311040969,0.001,613712.9106212797,802368
336.0,2390,-158746.59154291,68977,11,803040,761.0283401125953,0.001,620131.6752232143,802704
336.0,2391,-157754.3624671,68998,11,803376,762.5387936546689,0.001,617794.6237909226,803040
336.0,2392,-157703.9595646,69019,11,803712,762.6035619463239,0.001,614152.2678571428,803376
336.0,2393,-155727.38658489002,69041,11,804048,763.1632875714984,0.001,618752.9264322916,803712
336.0,2394,-154997.42945280002,69062,11,804384,763.0626493181501,0.001,614567.0885416666,804048
336.0,2395,-155914.04727269002,69083,11,804720,763.1899381365095,0.001,617246.7238653274,804384
336.0,2396,-155817.15312776,69103,11,805056,763.7614887782505,0.001,614190.5662202381,804720
336.0,2397,-156329.05776988,69123,11,805392,763.8641415550595,0.001,616329.9235491072,805056
336.0,2398,-155847.15733098998,69144,11,805728,764.4232600984119,0.001,617512.8757440476,805392
336.0,2399,-154996.47962006,69164,11,806064,764.4475413731167,0.001,624084.1223958334,805728
336.0,2400,-154363.81646026002,69186,11,806400,765.2074628557477,0.001,618076.0685453869,806064
336.0,2401,-153260.77138364,69207,11,806736,765.1641231718518,0.001,620650.6775483631,806400
336.0,2402,-154865.63888183003,69228,11,807072,765.3339255196707,0.001,613513.1907552084,806736
336.0,2403,-157151.84317019003,69248,11,807408,765.8786479404995,0.001,627434.0651041666,807072
336.0,2404,-156487.71925188001,69268,11,807744,766.4472013201032,0.001,622621.1669456845,807408
336.0,2405,-158359.84720637999,69289,11,808080,766.8079977489654,0.001,622837.6491815476,807744
336.0,2406,-157809.81010901998,69310,11,808416,766.9948968433198,0.001,612301.2820870535,808080
336.0,2407,-156984.72208655998,69331,11,808752,766.9933050246466,0.001,616218.9095052084,808416
336.0,2408,-156419.5540444,69353,11,809088,767.4590056283133,0.001,617559.2937127976,808752
336.0,2409,-157847.80613625998,69376,11,809424,767.8671742393857,0.001,609189.1675037203,809088
336.0,2410,-157933.2178251,69398,11,809760,768.1633625938779,0.001,612385.5012090774,809424
336.0,2411,-156783.53101982002,69419,11,810096,768.4828852698917,0.001,615214.7898995535,809760
336.0,2412,-155617.98341558,69443,11,810432,768.6882482256208,0.001,617773.0065104166,810096
336.0,2413,-154483.09022699003,69468,11,810768,769.6181161063058,0.001,617947.6255580357,810432
336.0,2414,-153610.04548708,69489,11,811104,769.5031863621304,0.001,617311.3757440476,810768
336.0,2415,-153393.2715998,69510,11,811440,769.5414183480399,0.001,611566.7647879465,811104
336.0,2416,-153423.30480935003,69533,11,811776,770.1092113313221,0.001,617034.1652715774,811440
336.0,2417,-154058.61498041003,69554,11,812112,770.4039362952823,0.001,623002.6440662203,811776
336.0,2418,-153205.89402870002,69576,11,812448,771.5387722197033,0.001,613765.6086309524,812112
336.0,2419,-155050.39481646998,69597,11,812784,770.98369543893,0.001,612601.3180803572,812448
336.0,2420,-154758.19087636,69620,11,813120,771.1779000418527,0.001,618572.543061756,812784
336.0,2421,-155481.91235451997,69640,11,813456,771.8960658482143,0.001,615661.2315848215,813120
336.0,2422,-155588.8819135,69660,11,813792,772.4311654227121,0.001,617641.6409040178,813456
336.0,2423,-156690.41897223,69682,11,814128,772.9894708905902,0.001,619633.5945870535,813792
336.0,2424,-157638.40325361,69704,11,814464,772.4463266645159,0.001,622247.496186756,814128
336.0,2425,-156079.33325431,69725,11,814800,773.1052763802664,0.001,615685.5584077381,814464
336.0,2426,-157497.22950992,69747,11,815136,773.7195149376279,0.001,616180.9860491072,814800
336.0,2427,-156470.34163632,69769,11,815472,773.7604117620559,0.001,621922.4951636905,815136
336.0,2428,-156196.30213387,69790,11,815808,774.1805681501116,0.001,618976.1380208334,815472
336.0,2429,-157149.57306218,69810,11,816144,774.5510346548898,0.001,617274.4525669643,815808
336.0,2430,-157208.98161446,69831,11,816480,775.0939481826056,0.001,618765.51171875,816144
336.0,2431,-158182.17993753,69852,11,816816,774.7023631504604,0.001,620263.9096912203,816480
336.0,2432,-157827.33484057,69872,11,817152,775.7276921953473,0.001,619887.328031994,816816
336.0,2433,-158321.07521578998,69892,11,817488,775.5722854250953,0.001,618613.3576078869,817152
336.0,2434,-159721.56258790998,69913,11,817824,776.4334491548084,0.001,617159.0192522322,817488
336.0,2435,-159897.61840628,69935,11,818160,776.6546318417504,0.001,620547.4601004465,817824
336.0,2436,-160002.62770905002,69955,11,818496,776.7191054934547,0.001,619061.658110119,818160
336.0,2437,-161271.57344456,69976,11,818832,777.3352019900367,0.001,616950.773530506,818496
336.0,2438,-160183.01761559,69998,11,819168,777.9034976050967,0.001,616233.7787388393,818832
336.0,2439,-159031.32317678,70019,11,819504,777.9050381978353,0.001,620147.0759858631,819168
336.0,2440,-157836.04232787,70040,11,819840,778.5083113170806,0.001,622026.8363095238,819504
336.0,2441,-157359.74736940998,70061,11,820176,778.3840875171479,0.001,619988.5035342262,819840
336.0,2442,-158378.78885917,70084,11,820512,778.7490114484515,0.001,619279.6416480655,820176
336.0,2443,-157505.49159432997,70106,11,820848,779.4136757623581,0.001,617123.9781436012,820512
336.0,2444,-157314.90471471,70128,11,821184,779.6076752798898,0.001,613197.7723214285,820848
336.0,2445,-158506.90539069,70150,11,821520,780.1733047848656,0.001,626458.1126302084,821184
336.0,2446,-158188.07373905,70172,11,821856,780.5947189331055,0.001,618981.970703125,821520
336.0,2447,-159177.03972962,70193,11,822192,780.5369042896089,0.001,614322.9189918155,821856
336.0,2448,-157951.57460867,70214,11,822528,780.6324611845471,0.001,611334.0248325893,822192
336.0,2449,-158393.82870404,70237,11,822864,781.0379645937965,0.001,621644.6412760416,822528
336.0,2450,-158554.46404408998,70258,11,823200,781.6136114937918,0.001,616267.3308221726,822864
336.0,2451,-158139.01443943,70279,11,823536,781.9420040675571,0.001,615153.0181361607,823200
336.0,2452,-157997.8371704,70300,11,823872,782.2823933192661,0.001,611828.0123697916,823536
336.0,2453,-157245.58755849997,70320,11,824208,782.2833297366187,0.001,622571.6629464285,823872
336.0,2454,-156949.01828294,70341,11,824544,783.4434336707706,0.001,616016.4817708334,824208
336.0,2455,-157348.63346665,70362,11,824880,783.68166242327,0.001,608791.9011346726,824544
336.0,2456,-157409.54358415003,70384,11,825216,784.0663552057175,0.001,618000.3667224703,824880
336.0,2457,-157544.91450603004,70404,11,825552,783.2841237386068,0.001,617633.5559895834,825216
336.0,2458,-156599.10236346,70425,11,825888,784.137464977446,0.001,623039.7769717262,825552
336.0,2459,-156235.49861153,70445,11,826224,784.8049034845261,0.001,623762.4520089285,825888
336.0,2460,-155961.18568065998,70465,11,826560,784.8223390125092,0.001,621602.6297433035,826224
336.0,2461,-156375.82905377,70485,11,826896,785.3154044378372,0.001,619565.9680059524,826560
336.0,2462,-156565.10409839,70505,11,827232,785.2098187037876,0.001,617374.8870907738,826896
336.0,2463,-156015.01322352,70527,11,827568,785.8045132954916,0.001,610477.6412760416,827232
336.0,2464,-155249.3898406,70547,11,827904,786.3129484994071,0.001,617095.3971354166,827568
336.0,2465,-155452.28412465,70568,11,828240,786.9960659572056,0.001,618978.0017671131,827904
336.0,2466,-156308.25599533002,70588,11,828576,786.9605691092355,0.001,619503.0104166666,828240
336.0,2467,-155657.41592887,70610,11,828912,786.8970111665271,0.001,614383.2646019345,828576
336.0,2468,-154182.51444606,70630,11,829248,788.1172042120071,0.001,618483.5128348215,828912
336.0,2469,-153964.2710336,70651,11,829584,787.8647041320801,0.001,615797.4733072916,829248
336.0,2470,-153344.14809655002,70672,11,829920,787.793712797619,0.001,611819.0990513393,829584
336.0,2471,-154270.55655829998,70692,11,830256,788.8478618803479,0.001,613071.0279947916,829920
336.0,2472,-154960.49800785,70713,11,830592,788.710749853225,0.001,622040.5221354166,830256
336.0,2473,-155754.60809464997,70733,11,830928,789.0431927272251,0.001,615898.1139322916,830592
336.0,2474,-154111.96214302,70754,11,831264,789.662343343099,0.001,616504.2867373512,830928
336.0,2475,-152372.58205886002,70775,11,831600,789.9610993521554,0.001,613270.1248139881,831264
336.0,2476,-152672.50252184,70795,11,831936,790.22246497018,0.001,616161.2260044643,831600
336.0,2477,-152108.37007879003,70814,11,832272,790.1788789658319,0.001,622671.1379278274,831936
336.0,2478,-154863.96559748,70834,11,832608,791.332163129534,0.001,613089.472749256,832272
336.0,2479,-154552.23656405002,70855,11,832944,791.48750323341,0.001,613797.1412760416,832608
336.0,2480,-155368.95074646,70876,11,833280,792.1572549002511,0.001,618441.9652157738,832944
336.0,2481,-154838.70724814,70896,11,833616,791.7830934070405,0.001,616557.8876488095,833280
