time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190516:1010,30943000.0,18.14,353.93,7.84,66.26,11.16,1.03,0.0
20190516:1110,7191000.0,0.0,99.33,2.12,64.38,12.29,1.03,0.0
20190516:1210,54991000.0,306.83,366.29,13.2,57.32,13.34,1.1,0.0
20190516:1310,35334000.0,91.2,336.26,8.92,47.68,14.26,1.59,0.0
20190516:1410,15924000.0,3.26,196.94,4.28,37.01,13.09,0.83,0.0
20190516:1510,1626000.0,0.0,31.61,0.67,26.01,11.26,0.0,0.0
20190516:1610,561000.0,0.0,16.25,0.35,15.09,11.18,0.76,0.0
20190516:1710,945000.0,0.0,22.04,0.5,4.57,10.83,0.97,0.0
20190516:1810,0.0,0.0,0.0,0.0,0.0,10.01,0.9,0.0
20190516:1910,0.0,0.0,0.0,0.0,0.0,9.22,0.97,0.0
20190516:2010,0.0,0.0,0.0,0.0,0.0,8.58,0.76,0.0
20190516:2110,0.0,0.0,0.0,0.0,0.0,8.5,0.69,0.0
20190516:2210,0.0,0.0,0.0,0.0,0.0,8.33,0.76,0.0
20190516:2310,0.0,0.0,0.0,0.0,0.0,8.58,0.62,0.0
20190517:0010,0.0,0.0,0.0,0.0,0.0,8.81,0.62,0.0
20190517:0110,0.0,0.0,0.0,0.0,0.0,8.89,0.69,0.0
20190517:0210,0.0,0.0,0.0,0.0,0.0,8.89,0.83,0.0
20190517:0310,0.0,0.0,0.0,0.0,0.0,8.77,0.83,0.0
20190517:0410,3524000.0,0.94,54.77,1.23,10.72,8.74,0.83,0.0
20190517:0510,6442000.0,0.0,89.4,1.91,21.5,8.94,0.97,0.0
20190517:0610,23504000.0,50.69,231.74,5.86,32.51,9.22,1.17,0.0
20190517:0710,34675000.0,95.74,315.18,8.29,43.39,9.59,1.31,0.0
20190517:0810,39181000.0,94.0,372.68,9.43,53.6,10.55,1.38,0.0
20190517:0910,46361000.0,135.33,420.19,11.06,62.05,11.24,1.52,0.0
20190517:1010,27787000.0,8.51,326.75,7.11,66.48,11.8,1.38,0.0
20190517:1110,31523000.0,21.83,359.63,8.04,64.59,13.26,1.45,0.0
20190517:1210,15794000.0,0.0,197.77,4.22,57.5,12.65,1.59,0.0
20190517:1310,7407000.0,0.0,102.04,2.18,47.84,12.99,1.52,0.0
20190517:1410,6384000.0,0.0,90.3,1.93,37.16,13.38,1.31,0.0
20190517:1510,1610000.0,0.0,31.61,0.67,26.16,13.29,1.17,0.0
20190517:1610,6192000.0,4.32,86.28,3.22,15.24,13.26,1.45,0.0
20190517:1710,0.0,0.0,3.39,0.08,4.73,12.63,1.17,0.0
20190517:1810,0.0,0.0,0.0,0.0,0.0,11.71,0.76,0.0
20190517:1910,0.0,0.0,0.0,0.0,0.0,10.42,0.83,0.0
20190517:2010,0.0,0.0,0.0,0.0,0.0,10.02,0.69,0.0
20190517:2110,0.0,0.0,0.0,0.0,0.0,9.29,0.76,0.0
20190517:2210,0.0,0.0,0.0,0.0,0.0,8.97,0.55,0.0
20190517:2310,0.0,0.0,0.0,0.0,0.0,8.54,0.28,0.0
20190518:0010,0.0,0.0,0.0,0.0,0.0,8.03,0.55,0.0
20190518:0110,0.0,0.0,0.0,0.0,0.0,6.41,0.83,0.0
20190518:0210,0.0,0.0,0.0,0.0,0.0,5.67,0.83,0.0
20190518:0310,0.0,0.0,0.0,0.0,0.0,5.41,0.83,0.0
20190518:0410,3648000.0,0.93,55.67,1.25,10.86,5.99,0.69,0.0
20190518:0510,13408000.0,22.76,146.91,3.66,21.64,7.33,0.55,0.0
20190518:0610,37001000.0,246.55,197.99,8.81,32.64,9.62,0.41,0.0
20190518:0710,59280000.0,604.67,127.77,13.59,43.53,12.29,0.34,0.0
20190518:0810,71743000.0,799.86,115.77,16.56,53.76,14.52,0.55,0.0
20190518:0910,76845000.0,832.3,166.14,17.96,62.24,16.42,0.83,0.0
20190518:1010,78954000.0,867.18,167.42,18.77,66.7,17.9,1.03,0.0
20190518:1110,77944000.0,893.62,121.1,18.83,64.8,18.78,1.31,0.0
20190518:1210,67933000.0,685.85,182.3,16.75,57.68,19.17,1.31,0.0
20190518:1310,53669000.0,468.93,205.36,13.84,48.0,19.41,1.1,0.0
20190518:1410,30870000.0,126.27,260.54,8.5,37.3,19.73,1.24,0.0
20190518:1510,19018000.0,173.29,93.0,7.84,26.3,19.59,0.97,0.0
20190518:1610,3940000.0,9.04,59.15,3.99,15.39,19.05,0.62,0.0
20190518:1710,961000.0,0.0,22.88,0.52,4.89,18.42,0.41,0.0
20190518:1810,0.0,0.0,0.0,0.0,0.0,17.1,0.83,0.0
20190518:1910,0.0,0.0,0.0,0.0,0.0,14.39,1.38,0.0
20190518:2010,0.0,0.0,0.0,0.0,0.0,13.15,1.45,0.0
20190518:2110,0.0,0.0,0.0,0.0,0.0,12.34,1.45,0.0
20190518:2210,0.0,0.0,0.0,0.0,0.0,11.67,1.45,0.0
20190518:2310,0.0,0.0,0.0,0.0,0.0,11.03,1.45,0.0
20190519:0010,0.0,0.0,0.0,0.0,0.0,10.61,1.38,0.0
20190519:0110,0.0,0.0,0.0,0.0,0.0,10.09,1.45,0.0
20190519:0210,0.0,0.0,0.0,0.0,0.0,9.47,1.45,0.0
20190519:0310,0.0,0.0,0.0,0.0,0.0,9.08,1.45,0.0
20190519:0410,4632000.0,7.05,65.61,1.91,11.0,8.9,1.38,0.0
20190519:0510,11780000.0,14.55,138.52,3.3,21.77,11.46,0.9,0.0
20190519:0610,40175000.0,371.17,124.56,9.81,32.77,16.19,1.03,0.0
20190519:0710,46498000.0,294.61,280.4,10.97,43.66,18.5,1.52,0.0
20190519:0810,33679000.0,61.6,356.98,8.6,53.91,19.98,1.79,0.0
20190519:0910,69670000.0,607.93,284.03,16.23,62.43,21.19,2.21,0.0
20190519:1010,67733000.0,513.52,349.77,15.98,66.92,21.91,2.69,0.0
20190519:1110,68541000.0,569.79,303.73,16.36,65.01,22.68,2.97,0.0
20190519:1210,14255000.0,0.0,187.83,4.01,57.85,22.97,3.1,0.0
20190519:1310,34083000.0,89.46,335.85,8.91,48.15,22.56,2.97,0.0
20190519:1410,29942000.0,118.58,257.51,8.27,37.45,22.29,2.9,0.0
20190519:1510,16962000.0,47.88,178.09,5.45,26.45,22.17,2.62,0.0
20190519:1610,6392000.0,3.41,91.91,3.01,15.54,21.16,2.07,0.0
20190519:1710,628000.0,0.0,17.8,0.4,5.04,19.56,1.72,0.0
20190519:1810,0.0,0.0,0.0,0.0,0.0,17.23,1.59,0.0
20190519:1910,0.0,0.0,0.0,0.0,0.0,15.12,1.59,0.0
20190519:2010,0.0,0.0,0.0,0.0,0.0,13.78,1.52,0.0
20190519:2110,0.0,0.0,0.0,0.0,0.0,12.83,1.38,0.0
20190519:2210,0.0,0.0,0.0,0.0,0.0,11.88,1.45,0.0
20190519:2310,0.0,0.0,0.0,0.0,0.0,10.69,1.52,0.0
20190520:0010,0.0,0.0,0.0,0.0,0.0,10.04,1.52,0.0
20190520:0110,0.0,0.0,0.0,0.0,0.0,9.83,1.45,0.0
20190520:0210,0.0,0.0,0.0,0.0,0.0,9.5,1.38,0.0
20190520:0310,0.0,0.0,0.0,0.0,0.0,9.0,1.45,0.0
20190520:0410,1991000.0,0.0,36.12,0.77,11.13,9.22,1.31,0.0
20190520:0510,3324000.0,0.0,53.28,1.14,21.89,11.48,0.69,0.0
20190520:0610,15705000.0,8.66,191.11,4.24,32.89,15.38,0.69,0.0
20190520:0710,58915000.0,632.66,102.47,13.72,43.79,16.24,0.83,0.0
20190520:0810,62469000.0,516.85,273.93,14.53,54.06,17.25,0.9,0.0
20190520:0910,39044000.0,78.87,403.36,9.85,62.6,17.89,1.45,0.0
20190520:1010,33876000.0,34.86,383.7,8.75,67.12,18.69,2.0,0.0
20190520:1110,28518000.0,13.41,338.89,7.46,65.21,18.27,2.34,0.0
20190520:1210,5002000.0,0.0,74.95,1.6,58.03,16.8,2.07,0.0
20190520:1310,5359000.0,0.0,79.47,1.7,48.31,17.45,2.0,0.0
20190520:1410,6497000.0,0.0,92.11,1.97,37.59,14.92,2.07,0.0
20190520:1510,1678000.0,0.0,32.51,0.69,26.59,13.35,2.07,0.0
20190520:1610,6070000.0,5.46,84.42,3.43,15.69,13.22,1.38,0.0
20190520:1710,1052000.0,0.0,23.73,0.54,5.2,12.76,1.38,0.0
20190520:1810,0.0,0.0,0.0,0.0,0.0,11.71,1.45,0.0
20190520:1910,0.0,0.0,0.0,0.0,0.0,10.84,1.17,0.0
20190520:2010,0.0,0.0,0.0,0.0,0.0,9.67,1.31,0.0
20190520:2110,0.0,0.0,0.0,0.0,0.0,8.78,1.38,0.0
20190520:2210,0.0,0.0,0.0,0.0,0.0,8.05,1.45,0.0
20190520:2310,0.0,0.0,0.0,0.0,0.0,7.59,1.45,0.0
20190521:0010,0.0,0.0,0.0,0.0,0.0,7.17,1.45,0.0
20190521:0110,0.0,0.0,0.0,0.0,0.0,6.73,1.45,0.0
20190521:0210,0.0,0.0,0.0,0.0,0.0,6.34,1.45,0.0
20190521:0310,0.0,0.0,0.0,0.0,0.0,6.0,1.45,0.0
20190521:0410,3371000.0,28.02,42.01,2.89,11.26,6.46,1.24,0.0
20190521:0510,21482000.0,197.31,83.72,6.53,22.01,9.53,0.83,0.0
20190521:0610,35980000.0,227.23,207.89,8.71,33.01,12.37,1.03,0.0
20190521:0710,59370000.0,561.86,154.44,13.42,43.91,13.58,2.28,0.0
20190521:0810,63817000.0,475.33,300.07,14.34,54.2,14.58,2.83,0.0
20190521:0910,63464000.0,385.92,389.27,14.53,62.77,15.4,2.97,0.0
20190521:1010,78137000.0,718.69,256.42,17.87,67.33,15.86,2.83,0.0
20190521:1110,22919000.0,1.03,281.82,6.03,65.41,16.41,2.9,0.0
20190521:1210,62037000.0,442.91,318.26,14.86,58.2,17.13,2.97,0.0
20190521:1310,57716000.0,546.61,156.41,14.59,48.45,17.34,2.97,0.0
20190521:1410,37246000.0,248.46,205.97,10.31,37.73,17.13,3.31,0.0
20190521:1510,19677000.0,168.99,98.7,7.9,26.73,16.25,2.9,0.0
20190521:1610,5458000.0,0.16,80.05,1.75,15.83,15.86,2.34,0.0
20190521:1710,1217000.0,0.0,26.27,0.6,5.35,14.78,1.59,0.0
20190521:1810,0.0,0.0,0.0,0.0,0.0,13.84,0.76,0.0
20190521:1910,0.0,0.0,0.0,0.0,0.0,13.0,1.03,0.0
20190521:2010,0.0,0.0,0.0,0.0,0.0,12.32,1.1,0.0
20190521:2110,0.0,0.0,0.0,0.0,0.0,11.7,1.17,0.0
20190521:2210,0.0,0.0,0.0,0.0,0.0,10.9,1.24,0.0
20190521:2310,0.0,0.0,0.0,0.0,0.0,10.16,1.24,0.0
20190522:0010,0.0,0.0,0.0,0.0,0.0,9.48,1.31,0.0
20190522:0110,0.0,0.0,0.0,0.0,0.0,8.79,1.31,0.0
20190522:0210,0.0,0.0,0.0,0.0,0.0,8.14,1.38,0.0
20190522:0310,0.0,0.0,0.0,0.0,0.0,7.79,1.31,0.0
20190522:0410,3468000.0,26.88,43.87,2.87,11.38,7.86,1.24,0.0
20190522:0510,21431000.0,204.15,77.96,6.61,22.13,10.25,0.76,0.0
20190522:0610,39742000.0,328.54,155.63,9.68,33.12,13.31,0.9,0.0
20190522:0710,60389000.0,620.55,113.42,13.78,44.03,15.02,2.28,0.0
20190522:0810,64309000.0,510.96,280.22,14.61,54.33,16.0,2.41,0.0
20190522:0910,49009000.0,172.88,426.6,11.83,62.94,17.13,2.55,0.0
20190522:1010,66089000.0,437.39,388.02,15.5,67.52,18.2,2.62,0.0
20190522:1110,37755000.0,59.56,405.09,9.64,65.6,18.67,2.41,0.0
20190522:1210,34150000.0,49.2,371.82,8.81,58.36,18.92,2.34,0.0
20190522:1310,25779000.0,21.04,300.2,6.82,48.6,19.33,2.14,0.0
20190522:1410,29365000.0,96.69,268.58,8.02,37.87,19.08,1.93,0.0
20190522:1510,11028000.0,2.34,144.32,3.16,26.86,17.25,1.45,0.0
20190522:1610,6879000.0,3.72,96.11,3.12,15.97,16.67,0.48,0.0
20190522:1710,1206000.0,0.0,26.27,0.6,5.5,16.18,0.34,0.0
20190522:1810,0.0,0.0,0.0,0.0,0.0,15.99,0.55,0.0
20190522:1910,0.0,0.0,0.0,0.0,0.0,14.61,0.62,0.0
20190522:2010,0.0,0.0,0.0,0.0,0.0,13.95,0.69,0.0
20190522:2110,0.0,0.0,0.0,0.0,0.0,13.21,0.83,0.0
20190522:2210,0.0,0.0,0.0,0.0,0.0,11.99,1.03,0.0
20190522:2310,0.0,0.0,0.0,0.0,0.0,10.8,1.17,0.0
20190523:0010,0.0,0.0,0.0,0.0,0.0,10.26,1.17,0.0
20190523:0110,0.0,0.0,0.0,0.0,0.0,10.05,1.17,0.0
20190523:0210,0.0,0.0,0.0,0.0,0.0,9.98,1.1,0.0
20190523:0310,0.0,0.0,0.0,0.0,0.0,9.73,1.1,0.0
20190523:0410,4961000.0,9.17,68.88,2.16,11.49,9.69,1.03,0.0
20190523:0510,18346000.0,91.65,143.99,5.28,22.23,10.88,0.76,0.0
20190523:0610,33949000.0,190.29,220.85,8.31,33.23,13.3,1.38,0.0
20190523:0710,47133000.0,279.75,291.1,11.01,44.14,14.32,1.59,0.0
20190523:0810,63973000.0,519.12,274.18,14.67,54.46,15.54,1.66,0.0
20190523:0910,73778000.0,689.95,245.25,17.08,63.1,16.46,1.66,0.0
20190523:1010,77356000.0,762.71,224.54,18.14,67.71,16.97,1.79,0.0
20190523:1110,79247000.0,912.94,99.28,19.01,65.79,17.4,1.86,0.0
20190523:1210,62199000.0,486.01,292.82,15.23,58.52,17.42,1.52,0.0
20190523:1310,41051000.0,169.71,337.74,10.56,48.74,17.75,1.1,0.0
20190523:1410,32427000.0,146.61,254.64,8.92,38.0,16.85,1.03,0.0
20190523:1510,19237000.0,83.94,166.4,6.5,27.0,14.57,1.59,0.0
20190523:1610,7198000.0,3.13,98.74,2.99,16.11,13.45,0.69,0.0
20190523:1710,297000.0,0.0,11.87,0.27,5.65,13.53,0.62,0.0
20190523:1810,0.0,0.0,0.0,0.0,0.0,12.69,0.97,0.0
20190523:1910,0.0,0.0,0.0,0.0,0.0,11.32,0.97,0.0
20190523:2010,0.0,0.0,0.0,0.0,0.0,10.65,0.83,0.0
20190523:2110,0.0,0.0,0.0,0.0,0.0,10.91,0.48,0.0
20190523:2210,0.0,0.0,0.0,0.0,0.0,10.31,0.62,0.0
20190523:2310,0.0,0.0,0.0,0.0,0.0,9.86,0.69,0.0
20190524:0010,0.0,0.0,0.0,0.0,0.0,8.97,0.97,0.0
20190524:0110,0.0,0.0,0.0,0.0,0.0,8.2,1.24,0.0
20190524:0210,0.0,0.0,0.0,0.0,0.0,7.47,1.38,0.0
20190524:0310,0.0,0.0,0.0,0.0,0.0,7.91,1.38,0.0
20190524:0410,299000.0,0.0,11.74,0.25,11.6,8.78,1.31,0.0
20190524:0510,11195000.0,8.64,135.59,3.1,22.34,9.48,1.86,0.0
20190524:0610,19463000.0,20.85,215.47,4.99,33.33,10.03,2.28,0.0
20190524:0710,28894000.0,44.79,299.51,7.15,44.25,11.35,2.62,0.0
20190524:0810,46281000.0,165.63,383.38,10.85,54.58,11.72,2.69,0.0
20190524:0910,35029000.0,40.12,378.88,8.73,63.25,12.76,2.55,0.0
20190524:1010,42413000.0,85.85,425.52,10.47,67.9,13.99,2.21,0.0
20190524:1110,50108000.0,170.75,434.58,12.12,65.97,14.05,2.34,0.0
20190524:1210,61950000.0,435.95,317.14,14.78,58.68,14.49,2.55,0.0
20190524:1310,56752000.0,497.89,182.73,14.19,48.88,13.95,2.76,0.0
20190524:1410,0.0,0.0,0.0,0.0,0.0,14.23,2.62,0.0
20190524:1510,19661000.0,108.11,149.26,6.98,27.13,14.31,2.41,0.0
20190524:1610,7406000.0,2.5,101.35,2.85,16.25,13.95,2.28,0.0
20190524:1710,1227000.0,0.0,26.27,0.6,5.79,13.31,1.93,0.0
20190524:1810,0.0,0.0,0.0,0.0,0.0,12.32,1.72,0.0
20190524:1910,0.0,0.0,0.0,0.0,0.0,11.14,1.66,0.0
20190524:2010,0.0,0.0,0.0,0.0,0.0,10.53,1.72,0.0
20190524:2110,0.0,0.0,0.0,0.0,0.0,9.77,1.79,0.0
20190524:2210,0.0,0.0,0.0,0.0,0.0,8.71,1.79,0.0
20190524:2310,0.0,0.0,0.0,0.0,0.0,7.64,1.72,0.0
20190525:0010,0.0,0.0,0.0,0.0,0.0,7.15,1.52,0.0
20190525:0110,0.0,0.0,0.0,0.0,0.0,7.3,1.45,0.0
20190525:0210,0.0,0.0,0.0,0.0,0.0,7.23,1.45,0.0
20190525:0310,0.0,0.0,0.0,0.0,0.0,7.05,1.45,0.0
20190525:0410,1257000.0,0.0,26.19,0.56,11.71,7.67,1.31,0.0
20190525:0510,6174000.0,0.0,86.69,1.85,22.43,10.21,1.52,0.0
20190525:0610,14442000.0,3.78,177.21,3.85,33.42,11.62,2.76,0.0
20190525:0710,43444000.0,202.02,312.66,10.12,44.35,12.58,3.1,0.0
20190525:0810,52225000.0,250.99,373.49,12.07,54.7,13.58,3.1,0.0
20190525:0910,17284000.0,0.0,215.83,4.61,63.39,14.85,3.24,0.0
20190525:1010,42392000.0,85.67,426.37,10.49,68.08,15.8,3.17,0.0
20190525:1110,29537000.0,14.29,346.17,7.63,66.15,16.31,2.76,0.0
20190525:1210,54827000.0,292.29,375.74,13.3,58.83,16.64,2.9,0.0
20190525:1310,49246000.0,305.12,292.05,12.39,49.02,16.82,2.9,0.0
20190525:1410,22243000.0,23.78,251.52,5.94,38.27,16.7,2.97,0.0
20190525:1510,18707000.0,62.6,179.79,6.05,27.26,16.53,2.76,0.0
20190525:1610,4271000.0,11.48,61.53,4.28,16.38,16.03,2.14,0.0
20190525:1710,1394000.0,0.0,28.82,0.66,5.93,15.28,1.66,0.0
20190525:1810,0.0,0.0,0.0,0.0,0.0,13.86,1.45,0.0
20190525:1910,0.0,0.0,0.0,0.0,0.0,13.25,1.1,0.0
20190525:2010,0.0,0.0,0.0,0.0,0.0,12.61,1.1,0.0
20190525:2110,0.0,0.0,0.0,0.0,0.0,11.88,1.17,0.0
20190525:2210,0.0,0.0,0.0,0.0,0.0,10.95,1.24,0.0
20190525:2310,0.0,0.0,0.0,0.0,0.0,10.17,1.31,0.0
20190526:0010,0.0,0.0,0.0,0.0,0.0,9.66,1.38,0.0
20190526:0110,0.0,0.0,0.0,0.0,0.0,9.47,1.31,0.0
20190526:0210,0.0,0.0,0.0,0.0,0.0,9.21,1.31,0.0
20190526:0310,0.0,0.0,0.0,0.0,0.0,9.12,1.24,0.0
20190526:0410,3539000.0,27.02,45.04,2.99,11.81,9.79,1.03,0.0
20190526:0510,20783000.0,180.45,92.96,6.46,22.53,11.05,0.62,0.0
20190526:0610,40858000.0,383.09,119.09,10.18,33.51,14.29,0.62,0.0
20190526:0710,57401000.0,598.33,121.73,13.67,44.44,16.36,0.48,0.0
20190526:0810,65816000.0,646.88,199.24,15.63,54.81,17.82,0.55,0.0
20190526:0910,64324000.0,495.2,339.66,15.54,63.53,18.96,0.48,0.0
20190526:1010,62322000.0,420.2,390.74,15.34,68.25,19.88,0.48,0.0
20190526:1110,62726000.0,462.33,356.66,15.65,66.32,20.57,0.48,0.0
20190526:1210,39898000.0,107.31,396.87,10.39,58.98,21.1,0.76,0.0
20190526:1310,44340000.0,243.74,315.84,11.64,49.16,21.11,0.9,0.0
20190526:1410,34214000.0,203.96,228.04,9.79,38.4,20.54,0.83,0.0
20190526:1510,18623000.0,78.05,171.15,6.42,27.39,19.81,0.41,0.0
20190526:1610,6061000.0,7.31,86.02,3.74,16.51,19.32,0.34,0.0
20190526:1710,1487000.0,0.0,30.51,0.69,6.07,18.67,0.41,0.0
20190526:1810,0.0,0.0,0.0,0.0,0.0,17.8,0.62,0.0
20190526:1910,0.0,0.0,0.0,0.0,0.0,15.65,1.24,0.0
20190526:2010,0.0,0.0,0.0,0.0,0.0,14.76,1.24,0.0
20190526:2110,0.0,0.0,0.0,0.0,0.0,13.45,1.45,0.0
20190526:2210,0.0,0.0,0.0,0.0,0.0,12.38,1.45,0.0
20190526:2310,0.0,0.0,0.0,0.0,0.0,11.62,1.52,0.0
20190527:0010,0.0,0.0,0.0,0.0,0.0,11.32,1.52,0.0
20190527:0110,0.0,0.0,0.0,0.0,0.0,11.2,1.45,0.0
20190527:0210,0.0,0.0,0.0,0.0,0.0,10.98,1.45,0.0
20190527:0310,0.0,0.0,0.0,0.0,0.0,10.62,1.45,0.0
20190527:0410,294000.0,0.0,11.74,0.25,11.9,10.83,1.38,0.0
20190527:0510,6224000.0,0.0,88.5,1.89,22.61,13.45,1.03,0.0
20190527:0610,11671000.0,0.94,152.66,3.28,33.6,16.81,1.31,0.0
20190527:0710,24024000.0,23.22,274.69,6.26,44.53,16.82,1.31,0.0
20190527:0810,37561000.0,93.69,370.03,9.43,54.91,18.06,1.38,0.0
20190527:0910,26471000.0,10.49,321.49,7.04,63.66,19.34,1.03,0.0
20190527:1010,13755000.0,0.0,180.61,3.85,68.42,20.19,1.17,0.0
20190527:1110,19122000.0,0.0,244.72,5.22,66.49,20.15,0.9,0.0
20190527:1210,15813000.0,0.0,204.99,4.38,59.13,20.05,1.03,0.0
20190527:1310,7557000.0,0.0,106.56,2.27,49.29,19.13,1.1,0.0
20190527:1410,22846000.0,32.34,256.17,6.25,38.52,19.02,0.69,0.0
20190527:1510,18354000.0,73.83,170.69,6.26,27.51,19.19,0.55,0.0
20190527:1610,6356000.0,6.56,89.74,3.59,16.64,19.15,0.69,0.0
20190527:1710,1075000.0,0.0,24.58,0.56,6.2,18.45,0.76,0.0
20190527:1810,0.0,0.0,0.0,0.0,0.0,17.69,0.48,0.0
20190527:1910,0.0,0.0,0.0,0.0,0.0,15.05,1.1,0.0
20190527:2010,0.0,0.0,0.0,0.0,0.0,13.86,1.24,0.0
20190527:2110,0.0,0.0,0.0,0.0,0.0,12.98,1.31,0.0
20190527:2210,0.0,0.0,0.0,0.0,0.0,12.1,1.45,0.0
20190527:2310,0.0,0.0,0.0,0.0,0.0,11.3,1.52,0.0
20190528:0010,0.0,0.0,0.0,0.0,0.0,10.56,1.59,0.0
20190528:0110,0.0,0.0,0.0,0.0,0.0,9.91,1.66,0.0
20190528:0210,0.0,0.0,0.0,0.0,0.0,9.42,1.66,0.0
20190528:0310,0.0,0.0,0.0,0.0,0.0,9.03,1.66,0.0
20190528:0410,4599000.0,17.75,61.24,2.7,11.99,9.75,1.59,0.0
20190528:0510,20639000.0,175.61,97.19,6.48,22.69,13.26,1.45,0.0
20190528:0610,40332000.0,357.17,136.06,10.04,33.68,15.78,1.79,0.0
20190528:0710,53930000.0,455.24,209.36,12.7,44.62,17.47,1.79,0.0
20190528:0810,69430000.0,740.66,141.79,16.35,55.01,19.07,1.66,0.0
20190528:0910,67932000.0,564.46,308.35,16.19,63.79,20.55,1.66,0.0
20190528:1010,65050000.0,452.91,379.69,15.73,68.58,21.82,2.14,0.0
20190528:1110,71479000.0,674.7,248.75,17.5,66.65,22.5,2.21,0.0
20190528:1210,69191000.0,766.76,117.81,17.46,59.27,22.61,2.34,0.0
20190528:1310,54741000.0,517.03,170.41,14.46,49.42,22.06,2.14,0.0
20190528:1410,37917000.0,317.13,160.14,11.18,38.64,22.21,2.28,0.0
20190528:1510,19036000.0,93.82,162.48,6.8,27.63,21.26,1.59,0.0
20190528:1610,4640000.0,11.71,67.35,4.28,16.77,20.58,0.9,0.0
20190528:1710,1603000.0,0.0,32.21,0.73,6.34,19.42,1.03,0.0
20190528:1810,0.0,0.0,0.0,0.0,0.0,17.45,1.24,0.0
20190528:1910,0.0,0.0,0.0,0.0,0.0,16.28,1.31,0.0
20190528:2010,0.0,0.0,0.0,0.0,0.0,15.32,1.24,0.0
20190528:2110,0.0,0.0,0.0,0.0,0.0,14.46,1.24,0.0
20190528:2210,0.0,0.0,0.0,0.0,0.0,13.71,1.24,0.0
20190528:2310,0.0,0.0,0.0,0.0,0.0,13.32,1.24,0.0
20190529:0010,0.0,0.0,0.0,0.0,0.0,13.27,1.1,0.0
20190529:0110,0.0,0.0,0.0,0.0,0.0,13.51,0.9,0.0
20190529:0210,0.0,0.0,0.0,0.0,0.0,13.3,0.9,0.0
20190529:0310,0.0,0.0,0.0,0.0,0.0,13.27,0.76,0.0
20190529:0410,5038000.0,11.99,69.74,2.45,12.07,13.2,0.76,0.0
20190529:0510,20224000.0,164.05,105.32,6.38,22.77,14.42,0.48,0.0
20190529:0610,33111000.0,185.47,224.22,8.38,33.75,16.46,0.69,0.0
20190529:0710,53168000.0,448.09,213.94,12.68,44.69,16.93,0.83,0.0
20190529:0810,53390000.0,307.88,360.28,12.82,55.1,17.37,0.9,0.0
20190529:0910,54769000.0,277.0,416.14,13.4,63.91,18.49,0.83,0.0
20190529:1010,55472000.0,265.46,437.62,13.7,68.73,18.86,0.97,0.0
20190529:1110,28172000.0,12.15,340.53,7.48,66.8,19.59,1.24,0.0
20190529:1210,42284000.0,126.11,401.96,10.85,59.41,20.2,1.52,0.0
20190529:1310,10092000.0,0.0,137.26,2.93,49.54,20.45,1.52,0.0
20190529:1410,26532000.0,60.46,273.8,7.31,38.76,20.85,1.59,0.0
20190529:1510,19403000.0,176.93,94.19,8.21,27.75,21.05,1.66,0.0
20190529:1610,6789000.0,6.57,95.34,3.64,16.89,20.37,1.24,0.0
20190529:1710,156000.0,0.0,9.32,0.21,6.47,19.02,0.83,0.0
20190529:1810,0.0,0.0,0.0,0.0,0.0,17.5,0.9,0.0
20190529:1910,0.0,0.0,0.0,0.0,0.0,16.02,1.17,0.0
20190529:2010,0.0,0.0,0.0,0.0,0.0,14.76,1.31,0.0
20190529:2110,0.0,0.0,0.0,0.0,0.0,13.83,1.38,0.0
20190529:2210,0.0,0.0,0.0,0.0,0.0,13.06,1.38,0.0
20190529:2310,0.0,0.0,0.0,0.0,0.0,12.67,1.31,0.0
20190530:0010,0.0,0.0,0.0,0.0,0.0,12.38,1.24,0.0
20190530:0110,0.0,0.0,0.0,0.0,0.0,12.4,1.1,0.0
20190530:0210,0.0,0.0,0.0,0.0,0.0,12.99,0.9,0.0
20190530:0310,0.0,0.0,0.0,0.0,0.0,13.12,0.76,0.0
20190530:0410,3441000.0,28.13,44.16,3.14,12.15,13.02,0.62,0.0
20190530:0510,20427000.0,170.94,101.41,6.5,22.84,13.97,0.28,0.0
20190530:0610,36852000.0,269.46,187.26,9.33,33.82,16.09,0.48,0.0
20190530:0710,47255000.0,292.67,286.61,11.28,44.77,16.27,1.38,0.0
20190530:0810,47987000.0,211.05,382.4,11.64,55.18,17.23,1.31,0.0
20190530:0910,39823000.0,82.43,411.53,10.12,64.02,18.26,1.24,0.0
20190530:1010,49276000.0,172.88,445.41,12.34,68.87,19.13,1.24,0.0
20190530:1110,48423000.0,170.88,437.72,12.24,66.96,20.04,1.38,0.0
20190530:1210,32782000.0,41.64,369.12,8.64,59.55,20.61,1.31,0.0
20190530:1310,11664000.0,0.0,156.23,3.33,49.67,21.01,1.59,0.0
20190530:1410,25802000.0,52.51,272.72,7.09,38.88,21.03,1.79,0.0
20190530:1510,8563000.0,0.0,119.2,2.54,27.87,20.65,1.45,0.0
20190530:1610,7248000.0,5.53,101.18,3.49,17.01,20.05,0.97,0.0
20190530:1710,1610000.0,0.0,32.21,0.73,6.59,18.65,0.69,0.0
20190530:1810,0.0,0.0,0.0,0.0,0.0,17.03,1.1,0.0
20190530:1910,0.0,0.0,0.0,0.0,0.0,15.26,1.03,0.0
20190530:2010,0.0,0.0,0.0,0.0,0.0,14.68,1.03,0.0
