rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/entropy_loss,train/std
41100.85803557999,336.0,866304,423,18,46383,2790230.583984375,0.06962890625,-0.004631383153900969,4220,-1.1920928955078125e-07,1433799.5,0.0003,0.008485014,0.2,-1.484881918504834,0.40682974457740784
40956.016000979995,336.0,868352,424,18,46484,3400493.37265625,0.05625,-0.003336523161851801,4230,0.0,1848769.375,0.0003,0.00644733,0.2,-1.4774764094501733,0.4056166708469391
40532.732949130004,336.0,870400,425,18,46584,3196327.45703125,0.064599609375,-0.0035754855896811934,4240,5.960464477539063e-08,1477808.5,0.0003,0.0061250804,0.2,-1.4772793229669332,0.4068893492221832
40186.49049589,336.0,872448,426,18,46685,2846761.48359375,0.090771484375,-0.00586352570244344,4250,0.0,1221822.125,0.0003,0.008830515,0.2,-1.4811707239598035,0.40698471665382385
40150.861836899996,336.0,874496,427,18,46785,2838968.348046875,0.070751953125,-0.005565587653836701,4260,1.1920928955078125e-07,1364692.0,0.0003,0.006822742,0.2,-1.4761014070361853,0.4058419167995453
40345.46906829999,336.0,876544,428,18,46888,2739710.12265625,0.086962890625,-0.003930542321904795,4270,0.0,1215368.0,0.0003,0.005752477,0.2,-1.4677762616425754,0.40479812026023865
40307.96034056,336.0,878592,429,18,46988,3710008.17578125,0.051123046875,-0.0052682010878925215,4280,0.0,1792055.0,0.0003,0.005527677,0.2,-1.4564172308892012,0.4025011956691742
40372.856331619994,336.0,880640,430,18,47088,3041410.8265625,0.07080078125,-0.005342553701484576,4290,0.0,1401978.0,0.0003,0.0061314492,0.2,-1.450044869631529,0.4039584696292877
39744.36702498,336.0,882688,431,18,47188,2917324.05,0.089404296875,-0.0052966696617659185,4300,0.0,1608360.0,0.0003,0.007969286,0.2,-1.4498747032135726,0.4026613235473633
39507.04894578,336.0,884736,432,18,47287,2689910.80234375,0.05107421875,-0.0022299493532045743,4310,0.0,1432590.0,0.0003,0.0058647627,0.2,-1.4505936946719884,0.40418899059295654
39694.05119225999,336.0,886784,433,18,47387,2428740.228515625,0.104736328125,-0.0070855390134966,4320,0.0,1324365.125,0.0003,0.009036723,0.2,-1.4637545917183161,0.4057619273662567
39757.576727709995,336.0,888832,434,18,47487,3522620.646875,0.05361328125,-0.004145080118905753,4330,-1.1920928955078125e-07,1734702.375,0.0003,0.0053104516,0.2,-1.4658889643847943,0.40482521057128906
39956.01000664,336.0,890880,435,18,47587,2701799.1765625,0.05869140625,-0.0035533082540496253,4340,0.0,1508547.75,0.0003,0.0064818272,0.2,-1.4537368215620519,0.40312397480010986
40136.92212087,336.0,892928,436,18,47687,3475992.51328125,0.0658203125,-0.005049838047125377,4350,0.0,1483644.625,0.0003,0.0064613437,0.2,-1.430124520882964,0.39867064356803894
39661.20874125,336.0,894976,437,18,47787,2649781.61796875,0.086376953125,-0.0052298913840786556,4360,0.0,1477933.125,0.0003,0.008840987,0.2,-1.4238585956394672,0.4011959135532379
39777.779963349996,336.0,897024,438,18,47890,2274889.231640625,0.06953125,-0.003839799576962832,4370,0.0,1072270.125,0.0003,0.007913448,0.2,-1.437765434011817,0.4016678035259247
39605.07482894,336.0,899072,439,18,47990,3442232.66171875,0.07060546875,-0.002966236176143866,4380,0.0,2321672.0,0.0003,0.005964621,0.2,-1.4387363348156215,0.40209445357322693
39238.48698803,336.0,901120,440,18,48090,2754101.785546875,0.071044921875,-0.0050615692627616225,4390,0.0,1218807.5,0.0003,0.007220469,0.2,-1.4300599828362466,0.3991867005825043
39320.76910484,336.0,903168,441,18,48192,2412931.4359375,0.1001953125,-0.006533791693800595,4400,0.0,1269585.125,0.0003,0.008138338,0.2,-1.4103364586830138,0.3968747556209564
39213.62961787,336.0,905216,442,18,48292,3205327.1171875,0.068896484375,-0.00468877953971969,4410,0.0,1298557.875,0.0003,0.006812471,0.2,-1.3929155856370925,0.39508771896362305
39983.85170603,336.0,907264,443,18,48391,3188348.775,0.059619140625,-0.004412049177335575,4420,0.0,1328175.75,0.0003,0.0062802685,0.2,-1.384358349442482,0.39440563321113586
40029.69807683,336.0,909312,444,18,48491,3404555.6859375,0.05185546875,-0.0039668176061240954,4430,0.0,1586087.25,0.0003,0.0055113067,0.2,-1.3841258574277162,0.39543572068214417
39723.99576971,336.0,911360,445,18,48593,3835926.29765625,0.041943359375,-0.0031603474890289363,4440,0.0,1792063.375,0.0003,0.0065349247,0.2,-1.3802328389137983,0.39338448643684387
39510.070280080006,336.0,913408,446,18,48694,2628490.4109375,0.103759765625,-0.005551906522305217,4450,0.0,1272354.0,0.0003,0.00988034,0.2,-1.369941533729434,0.3933641016483307
39609.98640208001,336.0,915456,447,18,48794,2847652.225390625,0.061376953125,-0.0030251691947341896,4460,1.1920928955078125e-07,1658384.5,0.0003,0.0065000486,0.2,-1.3729082878679038,0.3952917158603668
39904.0342924,336.0,917504,448,18,48893,2698589.3375,0.0697265625,-0.005378676412510686,4470,0.0,1262442.625,0.0003,0.0057820473,0.2,-1.377257116138935,0.3956827223300934
40001.90804166,336.0,919552,449,18,48992,3227446.50078125,0.08564453125,-0.00638650222972501,4480,1.1920928955078125e-07,1900944.875,0.0003,0.006202862,0.2,-1.3790594920516015,0.39609694480895996
40307.52184749,336.0,921600,450,18,49092,2779391.1625,0.07724609375,-0.0042302039903006515,4490,0.0,1497195.875,0.0003,0.006957754,0.2,-1.3818707209080459,0.39585980772972107
40354.55351925,336.0,923648,451,18,49191,3448024.71015625,0.06630859375,-0.005702726342133246,4500,0.0,1976535.25,0.0003,0.006430345,0.2,-1.3834343317896127,0.3959631025791168
40143.52709031,336.0,925696,452,18,49292,3096115.2359375,0.0720703125,-0.005504790946724824,4510,0.0,1579787.125,0.0003,0.008365846,0.2,-1.3776116352528334,0.39375564455986023
40759.87150362,336.0,927744,453,18,49393,3142109.34453125,0.1123046875,-0.006973914701666218,4520,0.0,1816321.0,0.0003,0.00882067,0.2,-1.37283838018775,0.39410364627838135
40918.025951699994,336.0,929792,454,18,49494,3537962.865625,0.073486328125,-0.0051327519642654805,4530,1.1920928955078125e-07,1574118.0,0.0003,0.0071889227,0.2,-1.3800873793661594,0.39543208479881287
40771.325151100005,336.0,931840,455,18,49594,3116697.5046875,0.073779296875,-0.004808005919039715,4540,1.1920928955078125e-07,1724083.25,0.0003,0.0064543937,0.2,-1.396145348250866,0.398489385843277
41211.63751882999,336.0,933888,456,18,49693,2400031.292578125,0.08359375,-0.004752263962291181,4550,0.0,904974.5,0.0003,0.008379424,0.2,-1.4043448578566313,0.39776405692100525
41260.81226870001,336.0,935936,457,18,49793,3524466.27421875,0.07353515625,-0.005222181493445532,4560,0.0,1929655.125,0.0003,0.0057022646,0.2,-1.4025268543511629,0.3973575532436371
41308.948151519995,336.0,937984,458,18,49893,2965844.6734375,0.04892578125,-0.0025145147257717325,4570,-1.1920928955078125e-07,1474844.25,0.0003,0.005820047,0.2,-1.394423760101199,0.39582040905952454
41259.98155398,336.0,940032,459,18,49994,3101376.93984375,0.066064453125,-0.0023478924558730796,4580,0.0,1419613.625,0.0003,0.0060795895,0.2,-1.385658584907651,0.39548325538635254
41413.004493830005,336.0,942080,460,18,50106,2930337.34453125,0.085400390625,-0.0007663183685508556,4590,1.1920928955078125e-07,1491047.875,0.0003,0.011002941,0.2,-1.3892843194305897,0.3976004421710968
41316.101090899996,336.0,944128,461,18,50205,3885019.559375,0.102587890625,-0.005810607878811424,4600,0.0,2102577.0,0.0003,0.0077084885,0.2,-1.3969867065548898,0.39902177453041077
41420.67744025,336.0,946176,462,18,50305,3297174.08203125,0.08681640625,-0.005556793676805683,4610,0.0,1792967.5,0.0003,0.008209527,0.2,-1.3922661770135165,0.39628270268440247
41080.98899344,336.0,948224,463,18,50405,3029649.4828125,0.068408203125,-0.0028977121764910407,4620,0.0,1742626.125,0.0003,0.004233595,0.2,-1.378322470188141,0.3955129086971283
41298.28585716,336.0,950272,464,18,50507,2389780.423828125,0.084423828125,-0.0051912112423451616,4630,0.0,1120371.75,0.0003,0.0077653434,0.2,-1.3781020641326904,0.3966935873031616
41620.29853614,336.0,952320,465,18,50609,3591228.52578125,0.07763671875,-0.00516167623718502,4640,0.0,2043023.0,0.0003,0.0075358134,0.2,-1.3762940503656864,0.3957022726535797
41646.63678954,336.0,954368,466,18,50709,3257785.33671875,0.078759765625,-0.004338779178942787,4650,0.0,1648954.5,0.0003,0.00606778,0.2,-1.3739936273545026,0.39662066102027893
41708.99027798,336.0,956416,467,18,50809,3701541.9234375,0.06796875,-0.0031600391361280345,4660,0.0,1888602.75,0.0003,0.00840853,0.2,-1.3749543964862823,0.39542317390441895
41545.49488232,336.0,958464,468,18,50908,3111602.64140625,0.08369140625,-0.0037904360513493886,4670,0.0,1617643.25,0.0003,0.008497314,0.2,-1.371302279829979,0.39513862133026123
41520.58242659,336.0,960512,469,18,51008,3182291.83046875,0.064501953125,-0.003675274251145311,4680,1.1920928955078125e-07,1461344.75,0.0003,0.0057587884,0.2,-1.3697715628892184,0.39527392387390137
41747.075948,336.0,962560,470,18,51109,3173959.44140625,0.057958984375,-0.0025962502943002617,4690,0.0,1486262.625,0.0003,0.0055658,0.2,-1.3718910440802574,0.3956449031829834
41917.00074935,336.0,964608,471,18,51209,4193209.22890625,0.104638671875,0.0032992432548780925,4700,0.0,2203592.0,0.0003,0.03183566,0.2,-1.375774123519659,0.39621520042419434
41921.53495726,336.0,966656,472,18,51310,2672126.179296875,0.099951171875,0.01012227590981638,4710,0.0,1413571.875,0.0003,0.019251656,0.2,-1.3801292516291142,0.3972972333431244
41905.00446175001,336.0,968704,473,18,51411,2716413.73671875,0.06787109375,-0.0018618582020280884,4720,0.0,1397551.375,0.0003,0.0058919303,0.2,-1.3939191021025181,0.39951908588409424
41871.61199918,336.0,970752,474,18,51514,3130793.37890625,0.064697265625,-0.0028444285155273972,4730,0.0,1355177.75,0.0003,0.0036249908,0.2,-1.417613596096635,0.4030067026615143
41562.549769620004,336.0,972800,475,18,51613,3327156.12421875,0.115771484375,-0.008817122847540304,4740,0.0,1655115.125,0.0003,0.008233684,0.2,-1.4264667052775621,0.40201422572135925
41337.52563242,336.0,974848,476,18,51713,2368362.412109375,0.065966796875,-0.0026496375852730126,4750,0.0,1001695.9375,0.0003,0.004868803,0.2,-1.4185063306242227,0.40018415451049805
41263.72300510001,336.0,976896,477,18,51813,2499831.07578125,0.0513671875,-0.0028919853582920043,4760,0.0,1515061.125,0.0003,0.0067960257,0.2,-1.4086505584418774,0.39954861998558044
41494.04067909,336.0,978944,478,18,51913,3311756.8421875,0.070654296875,-0.004375546368828509,4770,0.0,1531220.0,0.0003,0.0068992716,0.2,-1.3994754917919636,0.39826759696006775
42066.69985614999,336.0,980992,479,18,52013,2968339.203125,0.05068359375,-0.002426544635090977,4780,0.0,1470900.0,0.0003,0.0067214402,0.2,-1.3955915108323098,0.3985122740268707
41676.977534330006,336.0,983040,480,18,52111,3384172.93203125,0.076171875,-0.003962014532589819,4790,0.0,1690101.375,0.0003,0.0068480214,0.2,-1.3902873922139407,0.3969860374927521
41740.914496139994,336.0,985088,481,18,52215,2736449.783203125,0.086279296875,-0.005577130115125328,4800,0.0,1435567.0,0.0003,0.005774726,0.2,-1.3786819446831942,0.3954867124557495
41871.64353805,336.0,987136,482,18,52317,3407630.578125,0.08876953125,-0.005296256915607955,4810,0.0,1961777.5,0.0003,0.008097257,0.2,-1.3694944713264703,0.3938058614730835
41728.93308963,336.0,989184,483,18,52417,3450919.71484375,0.072412109375,-0.004393035171960946,4820,1.1920928955078125e-07,1684789.875,0.0003,0.0052726464,0.2,-1.3642809387296437,0.39360663294792175
41967.223261709994,336.0,991232,484,18,52518,3136282.0734375,0.089794921875,-0.005239441394223832,4830,0.0,1616530.75,0.0003,0.008446296,0.2,-1.3739912416785955,0.3967098295688629
41299.444948180004,336.0,993280,485,18,52619,3369024.7796875,0.0763671875,-0.005686094008706277,4840,0.0,1972841.375,0.0003,0.006550201,0.2,-1.3757517267018557,0.3944442570209503
41220.96578182,336.0,995328,486,18,52720,2658719.459375,0.081005859375,-0.003935601179546211,4850,0.0,1066157.875,0.0003,0.0071584275,0.2,-1.3664290003478528,0.39319661259651184
41064.98409666,336.0,997376,487,18,52820,2986062.62265625,0.0357421875,-0.0012258589376870077,4860,0.0,1375641.875,0.0003,0.0058029555,0.2,-1.3658841274678708,0.3936816155910492
41445.66594559,336.0,999424,488,18,52922,2784534.4015625,0.08369140625,-0.004760794994945172,4870,0.0,1525603.375,0.0003,0.008482611,0.2,-1.3620879385620355,0.3923955261707306
41130.350828630006,336.0,1001472,489,18,53022,3215969.34765625,0.0701171875,-0.0034824948481400496,4880,0.0,1563254.75,0.0003,0.006362389,0.2,-1.356931533664465,0.39195045828819275
