rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss
336.0,11,2221,65848,-8099.626134200001,746256,1519.0993679591588,745920,0.001,159297.25176130023
336.0,11,2222,65877,-8104.88842616,746592,1570.6393830435616,746256,0.001,208374.9875720796
336.0,11,2223,65906,-7980.34320362,746928,1568.4223585582915,746592,0.001,185670.2575218564
336.0,11,2224,65935,-8001.58190723,747264,1539.4597671145484,746928,0.001,292143.82861328125
336.0,11,2225,65963,-8000.841392639999,747600,1528.5422980898902,747264,0.001,185533.41283017112
336.0,11,2226,65992,-8071.752438789999,747936,1510.0484188624791,747600,0.001,136213.36933244977
336.0,11,2227,66021,-8046.014022029999,748272,1539.5365291777111,747936,0.001,261289.68493652344
336.0,11,2228,66050,-8078.698051349999,748608,1523.0560829525903,748272,0.001,185501.33465866814
336.0,11,2229,66080,-7994.869103169999,748944,1479.6925007048108,748608,0.001,143883.97603352866
336.0,11,2230,66110,-8057.11977342,749280,1515.7214164733887,748944,0.001,256291.3385997954
336.0,11,2231,66139,-8040.735108079999,749616,1508.9315396263487,749280,0.001,188442.06963239398
336.0,11,2232,66167,-8126.821729609999,749952,1504.306037176223,749616,0.001,184673.4336111886
336.0,11,2233,66196,-8024.289002749999,750288,1541.9423926217216,749952,0.001,191972.03441220237
336.0,11,2234,66225,-8158.83842217,750624,1477.8209168570381,750288,0.001,309602.4461030506
336.0,11,2235,66253,-8135.8608394699995,750960,1486.4978283473424,750624,0.001,138797.29925827752
336.0,11,2236,66283,-8100.343915530001,751296,1490.437917436872,750960,0.001,163689.50931803384
336.0,11,2237,66311,-8069.292273530001,751632,1489.7447704133533,751296,0.001,147383.04653204055
336.0,11,2238,66340,-8062.9761560000015,751968,1485.2798302060082,751632,0.001,223897.87297712054
336.0,11,2239,66369,-8026.55830266,752304,1469.1706099737257,751968,0.001,226849.28212774367
336.0,11,2240,66398,-8036.09294572,752640,1463.612411862328,752304,0.001,184850.49697149367
336.0,11,2241,66427,-8034.65566345,752976,1462.1727482023693,752640,0.001,157760.99819800968
336.0,11,2242,66456,-8100.7449835100015,753312,1494.5959223792665,752976,0.001,213007.1343529111
336.0,11,2243,66486,-8122.513679739999,753648,1448.183853149414,753312,0.001,214019.79933965774
336.0,11,2244,66514,-8117.542848630001,753984,1509.092615400042,753648,0.001,187893.64780970983
336.0,11,2245,66543,-8139.538059670001,754320,1480.3607577369326,753984,0.001,173300.28945196242
336.0,11,2246,66572,-8226.0674435,754656,1483.8437541780017,754320,0.001,311854.9646054222
336.0,11,2247,66601,-8224.66537105,754992,1499.6084660121373,754656,0.001,224576.12083798362
336.0,11,2248,66630,-8200.547108839999,755328,1470.4264424641926,754992,0.001,220272.45279947916
336.0,11,2249,66659,-8216.16878946,755664,1492.417597089495,755328,0.001,193320.75
336.0,11,2250,66687,-8179.19901753,756000,1452.1272808256604,755664,0.001,164869.93743605842
336.0,11,2251,66717,-8108.01962172,756336,1501.6556303841728,756000,0.001,222982.75817289806
336.0,11,2252,66747,-8093.013336779999,756672,1499.9799666631789,756336,0.001,205231.96369280134
336.0,11,2253,66775,-8061.898405539999,757008,1486.878066653297,756672,0.001,149917.5031970796
336.0,11,2254,66804,-8150.728317409998,757344,1476.8124742053803,757008,0.001,202034.59349423362
336.0,11,2255,66835,-8092.926522789998,757680,1470.0035999843053,757344,0.001,155956.33419945126
336.0,11,2256,66863,-8079.320874899999,758016,1475.8620854332335,757680,0.001,254364.26583426338
336.0,11,2257,66894,-8108.817875909998,758352,1468.57166435605,758016,0.001,249055.94480678014
336.0,11,2258,66923,-8125.248935629999,758688,1470.7677287147158,758352,0.001,146890.58728027344
336.0,11,2259,66953,-8008.001641559998,759024,1478.5013649350121,758688,0.001,146090.63230678014
336.0,11,2260,66983,-8012.940586029998,759360,1461.4445982433501,759024,0.001,146568.8899797712
336.0,11,2261,67011,-8040.1135417199985,759696,1473.6344747997466,759360,0.001,185715.85190545945
336.0,11,2262,67040,-8068.176417979998,760032,1448.774500165667,759696,0.001,267788.67431640625
336.0,11,2263,67069,-8077.31900919,760368,1459.3817578270323,760032,0.001,267791.44255719864
336.0,11,2264,67099,-8066.23848044,760704,1482.5519365583148,760368,0.001,171661.67849004836
336.0,11,2265,67127,-8109.801008069999,761040,1485.535630907331,760704,0.001,191522.8621768043
336.0,11,2266,67156,-8090.21594334,761376,1443.392906370617,761040,0.001,194876.88642229352
336.0,11,2267,67185,-8050.160480089999,761712,1425.7667052859351,761376,0.001,171649.79775855655
336.0,11,2268,67214,-8025.824465330001,762048,1492.453179314023,761712,0.001,194027.97073800224
336.0,11,2269,67243,-8007.51185171,762384,1452.9858314877465,762048,0.001,221806.67352585564
336.0,11,2270,67272,-7959.15847014,762720,1484.0254191444033,762384,0.001,159036.2134486607
336.0,11,2271,67302,-7939.998839019999,763056,1499.4547764006115,762720,0.001,232057.26654343377
336.0,11,2272,67331,-7949.25396158,763392,1476.8679448082335,763056,0.001,208478.83203125
336.0,11,2273,67360,-8016.20690801,763728,1427.7261844816662,763392,0.001,176849.55432128906
336.0,11,2274,67391,-7988.54613056,764064,1457.401856195359,763728,0.001,172858.03912644158
336.0,11,2275,67421,-7999.970952649999,764400,1451.955843062628,764064,0.001,388249.9161609468
336.0,11,2276,67451,-8022.09402122,764736,1457.5313758850098,764400,0.001,177847.35587565103
336.0,11,2277,67479,-8015.848380119998,765072,1476.2545527503603,764736,0.001,194548.61188034783
336.0,11,2278,67508,-7990.519312529999,765408,1466.324952625093,765072,0.001,188693.30318196616
336.0,11,2279,67537,-7985.7859384700005,765744,1436.4099687848773,765408,0.001,145430.69551595053
336.0,11,2280,67567,-7986.130746099999,766080,1463.39107131958,765744,0.001,242903.95199148994
336.0,11,2281,67596,-7980.055126629999,766416,1438.9268798828125,766080,0.001,217593.38831147694
336.0,11,2282,67624,-7958.64152925,766752,1469.198121207101,766416,0.001,175851.87948172432
336.0,11,2283,67653,-7918.07956219,767088,1418.5196598597936,766752,0.001,184684.83710588727
336.0,11,2284,67682,-7920.0458031,767424,1430.9702804202125,767088,0.001,210413.39929780507
336.0,11,2285,67710,-7925.448751710001,767760,1471.4478285653252,767424,0.001,221487.02124023438
336.0,11,2286,67740,-7873.083442890001,768096,1418.746573311942,767760,0.001,151018.55303083148
336.0,11,2287,67768,-7907.990539000002,768432,1419.6398869469053,768096,0.001,156197.13575381326
336.0,11,2288,67798,-7825.660388780001,768768,1401.4469798860096,768432,0.001,219021.43785458518
336.0,11,2289,67827,-7892.752061830002,769104,1444.1647284371513,768768,0.001,214891.3768484933
336.0,11,2290,67856,-7926.009990900002,769440,1432.2206880478632,769104,0.001,186722.71934291295
336.0,11,2291,67884,-7982.150906200001,769776,1447.4659496489026,769440,0.001,290244.6859247117
336.0,11,2292,67914,-8000.861141580001,770112,1468.6539611816406,769776,0.001,156345.88555036273
336.0,11,2293,67943,-8007.765994450001,770448,1409.9421199616932,770112,0.001,173667.6174955822
336.0,11,2294,67972,-8019.27131224,770784,1439.2011709667388,770448,0.001,133983.46921502976
336.0,11,2295,68001,-8022.5318324499995,771120,1437.865495227632,770784,0.001,212959.17675199962
336.0,11,2296,68030,-8054.438288939999,771456,1442.401291075207,771120,0.001,364692.4191662016
336.0,11,2297,68059,-8085.955958209999,771792,1445.1420024690174,771456,0.001,203120.49604143415
336.0,11,2298,68087,-8078.80222111,772128,1438.777281443278,771792,0.001,222952.79356166295
336.0,11,2299,68116,-8054.015642669999,772464,1457.7594733465285,772128,0.001,271790.5486421131
336.0,11,2300,68145,-8124.316639919998,772800,1458.7062659490675,772464,0.001,253960.67040434337
336.0,11,2301,68175,-8128.873329169999,773136,1446.6903922671363,772800,0.001,194087.0946044922
336.0,11,2302,68203,-8211.500900680001,773472,1417.8476164681572,773136,0.001,190625.64930361795
336.0,11,2303,68232,-8221.787741920001,773808,1427.1310584658668,773472,0.001,179954.5275123233
336.0,11,2304,68261,-8197.54402741,774144,1409.8590169634138,773808,0.001,122958.56897553944
336.0,11,2305,68289,-8245.34138154,774480,1453.3305415198915,774144,0.001,264976.87855747767
336.0,11,2306,68317,-8163.868775739999,774816,1451.534364427839,774480,0.001,159984.93836030507
336.0,11,2307,68346,-8087.88950581,775152,1465.5646798270088,774816,0.001,139125.93994721913
336.0,11,2308,68374,-8196.21424033,775488,1438.4950023832776,775152,0.001,232402.507312593
336.0,11,2309,68403,-8228.67678055,775824,1446.5803916567847,775488,0.001,136661.44002278647
336.0,11,2310,68432,-8251.48091181,776160,1454.1368213835217,775824,0.001,207543.82576497397
336.0,11,2311,68462,-8191.749482429998,776496,1431.062423161098,776160,0.001,237093.35666620164
336.0,11,2312,68491,-8215.76054966,776832,1440.8559564862933,776496,0.001,174083.24451264882
336.0,11,2313,68521,-8250.19810763,777168,1432.694606962658,776832,0.001,191815.0768171038
336.0,11,2314,68551,-8168.533493880001,777504,1426.9641320364815,777168,0.001,186633.875999814
336.0,11,2315,68580,-8114.304509189999,777840,1429.9975952875047,777504,0.001,183989.2726469494
336.0,11,2316,68613,-8163.073782220002,778176,1419.5403446015857,777840,0.001,235736.8158482143
336.0,11,2317,68642,-8138.703021030001,778512,1397.8617341177803,778176,0.001,202682.64601934524
336.0,11,2318,68671,-8170.929006020001,778848,1423.840363275437,778512,0.001,189941.9225202288
336.0,11,2319,68700,-8132.8364504500005,779184,1421.809066045852,778848,0.001,239187.1488560268
336.0,11,2320,68728,-8132.8364504500005,779520,1415.3498980204265,779184,0.001,182065.15828450522
336.0,11,2321,68757,-8169.108429539999,779856,1411.7154006958008,779520,0.001,207671.68551781063
336.0,11,2322,68786,-8173.822058599999,780192,1411.741519564674,779856,0.001,178043.93261137462
336.0,11,2323,68815,-8218.33368389,780528,1404.1423734029133,780192,0.001,205712.16292898994
336.0,11,2324,68843,-8187.649085509999,780864,1380.94717443557,780528,0.001,261180.0547049386
336.0,11,2325,68873,-8170.642564289999,781200,1441.3620147705078,780864,0.001,176710.22323172432
336.0,11,2326,68902,-8135.65544674,781536,1440.78357115246,781200,0.001,199253.56105259486
336.0,11,2327,68930,-8166.0812841,781872,1411.2640894935244,781536,0.001,187999.57545107888
336.0,11,2328,68960,-8102.565482229999,782208,1432.1176652454194,781872,0.001,206253.68207077752
336.0,11,2329,68992,-8109.628815190001,782544,1438.494439079648,782208,0.001,220950.99476260232
336.0,11,2330,69021,-8109.88577172,782880,1418.1953359331403,782544,0.001,144115.1614234561
336.0,11,2331,69050,-8144.718597699999,783216,1434.2619670686267,782880,0.001,223028.0564778646
336.0,11,2332,69080,-8122.90950277,783552,1405.6091186886742,783216,0.001,133773.272984096
336.0,11,2333,69112,-8160.388329129999,783888,1412.7585067749023,783552,0.001,237440.82529413133
336.0,11,2334,69142,-8132.02385687,784224,1439.4928899492536,783888,0.001,185272.608375186
336.0,11,2335,69178,-8147.880378469999,784560,1416.53660656157,784224,0.001,264177.958437965
336.0,11,2336,69208,-8096.599700190001,784896,1508.5260641915459,784560,0.001,178223.67633347283
336.0,11,2337,69241,-8126.4147232,785232,1533.0926940554664,784896,0.001,190120.9006812686
336.0,11,2338,69272,-8088.35905136,785568,1536.9027174086798,785232,0.001,130742.01740373884
336.0,11,2339,69301,-8123.56703166,785904,1540.5232344127837,785568,0.001,215487.31030854725
336.0,11,2340,69331,-8110.69113702,786240,1525.454776763916,785904,0.001,242249.6283830915
336.0,11,2341,69362,-8106.24872768,786576,1510.1807105654761,786240,0.001,301949.8622233073
336.0,11,2342,69392,-8079.55922164,786912,1509.2236713227771,786576,0.001,144160.84043666295
336.0,11,2343,69423,-8034.396444890001,787248,1493.0985458010719,786912,0.001,195965.7459716797
336.0,11,2344,69452,-8025.8861152300005,787584,1515.2341462998163,787248,0.001,140564.01723516555
336.0,11,2345,69481,-7982.831093319999,787920,1501.5384730384462,787584,0.001,140288.58813476562
336.0,11,2346,69510,-7916.442014169999,788256,1493.2632526216053,787920,0.001,169744.13058035713
336.0,11,2347,69539,-7931.8592901600005,788592,1458.2906634012859,788256,0.001,171190.22341773624
336.0,11,2348,69568,-8010.051868410001,788928,1474.652798062279,788592,0.001,209802.23540969123
336.0,11,2349,69598,-8033.003595729999,789264,1479.3083352588471,788928,0.001,151852.03120349703
336.0,11,2350,69626,-8080.6235292,789600,1490.6450743902296,789264,0.001,187048.04513113838
336.0,11,2351,69655,-8158.5807626999995,789936,1505.659144083659,789600,0.001,185130.06984165736
336.0,11,2352,69685,-8142.19230536,790272,1461.8745513189406,789936,0.001,197945.66477748327
336.0,11,2353,69714,-8140.65616368,790608,1466.2222155616396,790272,0.001,160713.80673363095
336.0,11,2354,69744,-8154.1916586900015,790944,1481.0955354599726,790608,0.001,154062.04210844493
336.0,11,2355,69773,-8215.897714830002,791280,1486.8687290009998,790944,0.001,184676.8761625744
336.0,11,2356,69801,-8249.56921304,791616,1503.7560917082287,791280,0.001,194803.0732421875
336.0,11,2357,69831,-8262.90704489,791952,1456.8713831220355,791616,0.001,160832.46694800968
336.0,11,2358,69860,-8330.28282857,792288,1461.6273425874256,791952,0.001,222750.62175641741
336.0,11,2359,69889,-8369.204349290003,792624,1483.2306444077265,792288,0.001,160715.30230422248
336.0,11,2360,69918,-8326.931023440002,792960,1485.9613603864398,792624,0.001,178276.90009416852
336.0,11,2361,69956,-8313.462468340002,793296,1459.9354284377325,792960,0.001,225502.59723191033
336.0,11,2362,69986,-8269.87553501,793632,1492.4434710911341,793296,0.001,178032.22140066963
336.0,11,2363,70015,-8278.47797895,793968,1487.3192843482607,793632,0.001,144689.64685058594
336.0,11,2364,70043,-8271.006542300001,794304,1472.7606586274646,793968,0.001,209789.32462565103
336.0,11,2365,70073,-8351.070372690001,794640,1445.2400274730865,794304,0.001,169231.45969935827
336.0,11,2366,70102,-8271.712337500001,794976,1473.1421701340448,794640,0.001,199605.173328218
336.0,11,2367,70138,-8324.00823424,795312,1470.3518200828917,794976,0.001,235757.7743733724
336.0,11,2368,70180,-8318.40765345,795648,1532.0089510963076,795312,0.001,230419.6236921038
336.0,11,2369,70220,-8353.08169927,795984,1542.3209090459914,795648,0.001,176900.14958844866
336.0,11,2370,70262,-8444.45372227,796320,1536.86202221825,795984,0.001,219276.7100888207
336.0,11,2371,70304,-8486.72332721,796656,1539.594658442906,796320,0.001,284681.12910388765
336.0,11,2372,70335,-8478.642628779999,796992,1562.8868618919737,796656,0.001,276979.55054873513
336.0,11,2373,70365,-8394.535264449998,797328,1506.7449631463915,796992,0.001,162339.26210821242
336.0,11,2374,70396,-8378.787771439998,797664,1522.400789170038,797328,0.001,159454.68040248327
336.0,11,2375,70426,-8393.279701579999,798000,1484.152691432408,797664,0.001,122731.4821312314
336.0,11,2376,70456,-8381.791558959998,798336,1507.251535688128,798000,0.001,110855.65941801525
336.0,11,2377,70486,-8409.939101290001,798672,1514.219475155785,798336,0.001,178925.32084147134
336.0,11,2378,70516,-8418.87356156,799008,1494.555020105271,798672,0.001,231457.03803943453
336.0,11,2379,70546,-8379.6684076,799344,1500.6993936811175,799008,0.001,134448.3265671503
336.0,11,2380,70576,-8401.83739543,799680,1515.7192306518555,799344,0.001,129863.8899390811
336.0,11,2381,70606,-8376.122591379999,800016,1494.6762281145368,799680,0.001,127762.59195963542
336.0,11,2382,70637,-8424.78056936,800352,1508.4847909836542,800016,0.001,165808.96367536273
336.0,11,2383,70667,-8432.77636897,800688,1461.0476720900763,800352,0.001,145227.53203473773
336.0,11,2384,70697,-8467.40678953,801024,1498.8076949346632,800688,0.001,144926.59355817523
336.0,11,2385,70727,-8469.09204736,801360,1479.7230558849517,801024,0.001,172606.07722981772
336.0,11,2386,70757,-8472.581533409999,801696,1462.7854038420178,801360,0.001,167083.8499407087
336.0,11,2387,70787,-8463.17786034,802032,1514.9461851574126,801696,0.001,158472.45145089287
336.0,11,2388,70817,-8450.980421969998,802368,1456.2542664664131,802032,0.001,177359.76987420945
336.0,11,2389,70846,-8423.125826630001,802704,1474.5062239510673,802368,0.001,184062.04724121094
336.0,11,2390,70876,-8424.45661756,803040,1509.9065455482119,802704,0.001,158677.17940266928
336.0,11,2391,70906,-8326.9969956,803376,1520.3482375372023,803040,0.001,204866.93033854166
336.0,11,2392,70936,-8294.94913243,803712,1486.325134458996,803376,0.001,224853.42571730842
336.0,11,2393,70968,-8316.92619425,804048,1474.7070238022577,803712,0.001,159475.06673177084
336.0,11,2394,70998,-8341.85513533,804384,1476.0845089867003,804048,0.001,182442.61482747397
336.0,11,2395,71029,-8332.2906715,804720,1456.0901053292412,804384,0.001,272023.89368257066
336.0,11,2396,71059,-8336.10985153,805056,1431.4667300269716,804720,0.001,175888.1402122861
336.0,11,2397,71089,-8353.981801060001,805392,1478.6738379342216,805056,0.001,272694.16386486235
336.0,11,2398,71119,-8294.388365879999,805728,1440.7324518476214,805392,0.001,182317.87509300595
336.0,11,2399,71148,-8297.80434622,806064,1481.6895535786946,805728,0.001,183929.4536888486
336.0,11,2400,71177,-8279.30143136,806400,1487.9398127964564,806064,0.001,167866.083984375
336.0,11,2401,71207,-8226.223076919998,806736,1487.7715301513672,806400,0.001,265769.1769496373
336.0,11,2402,71236,-8220.30872557,807072,1505.8589953467958,806736,0.001,352310.6897612072
336.0,11,2403,71265,-8145.3959136799995,807408,1511.9992223467145,807072,0.001,203989.29264322916
336.0,11,2404,71294,-8155.06367504,807744,1517.6098394848052,807408,0.001,181429.95982142858
336.0,11,2405,71322,-8047.570504279999,808080,1475.152803693499,807744,0.001,250821.95877511162
336.0,11,2406,71350,-8094.54764551,808416,1488.7168915158227,808080,0.001,145713.65257045202
336.0,11,2407,71379,-8159.466994599999,808752,1512.6783656165712,808416,0.001,203793.9661109561
336.0,11,2408,71408,-8142.486173459999,809088,1478.5334923153832,808752,0.001,180612.5196998233
336.0,11,2409,71437,-8091.6101671999995,809424,1471.9808731079102,809088,0.001,198349.64371163506
336.0,11,2410,71465,-8020.60476104,809760,1476.2686478751045,809424,0.001,130096.64225260417
336.0,11,2411,71494,-8069.235731990001,810096,1487.4054941449847,809760,0.001,149091.16105143228
336.0,11,2412,71524,-8059.652598850001,810432,1478.5832837422688,810096,0.001,170624.10348656063
336.0,11,2413,71552,-8039.31422122,810768,1466.7436096554711,810432,0.001,211110.62910388765
336.0,11,2414,71580,-8110.331656290001,811104,1486.0670912606377,810768,0.001,206183.25640578498
336.0,11,2415,71609,-8140.08608879,811440,1466.4120334443592,811104,0.001,136397.2105189732
336.0,11,2416,71638,-8066.24777358,811776,1444.7639468965076,811440,0.001,159798.24968029204
336.0,11,2417,71667,-8051.41765413,812112,1462.5324737912133,811776,0.001,159685.45206124443
336.0,11,2418,71696,-8032.204528449998,812448,1472.9038641793388,812112,0.001,211604.45259021578
336.0,11,2419,71724,-8032.1824247099985,812784,1447.2524980817523,812448,0.001,212124.32842726936
336.0,11,2420,71754,-8007.572449989999,813120,1442.450272878011,812784,0.001,146538.20861816406
336.0,11,2421,71783,-7961.036469839999,813456,1475.8775453113374,813120,0.001,156187.10292852492
336.0,11,2422,71812,-7952.088538669999,813792,1445.1771777925037,813456,0.001,174394.73965890068
336.0,11,2423,71841,-7965.247128679999,814128,1414.3590956188384,813792,0.001,246836.75000581288
336.0,11,2424,71870,-7962.894799279999,814464,1490.6051946367536,814128,0.001,145669.2677001953
336.0,11,2425,71898,-7932.545023479998,814800,1420.5172605968658,814464,0.001,188210.39784458705
336.0,11,2426,71927,-7944.040621629999,815136,1439.759869166783,814800,0.001,172813.33765811013
336.0,11,2427,71956,-7971.74842665,815472,1442.8098237173897,815136,0.001,164404.53170921688
336.0,11,2428,71985,-8044.8845150100005,815808,1440.1580596197218,815472,0.001,225920.4403889974
336.0,11,2429,72013,-8081.13958582,816144,1437.7226228259858,815808,0.001,168749.34918503533
336.0,11,2430,72042,-8043.47429993,816480,1425.4336186363585,816144,0.001,185560.6892903646
336.0,11,2431,72071,-8013.28607725,816816,1409.158789135161,816480,0.001,182575.21633765812
336.0,11,2432,72100,-8035.953025569999,817152,1452.4845417567662,816816,0.001,234005.48164876303
336.0,11,2433,72129,-8047.1425008100005,817488,1461.335478828067,817152,0.001,185703.11179315476
336.0,11,2434,72157,-8036.500202719999,817824,1399.517070225307,817488,0.001,164091.83850097656
336.0,11,2435,72186,-8038.764227349999,818160,1478.3994353158134,817824,0.001,147156.63499232702
336.0,11,2436,72214,-8139.053818229998,818496,1410.864386785598,818160,0.001,150718.11039806547
336.0,11,2437,72243,-8155.574684329999,818832,1423.5199859255836,818496,0.001,187077.06564476376
336.0,11,2438,72271,-8205.577946409998,819168,1449.122239067441,818832,0.001,169826.13133021764
336.0,11,2439,72299,-8194.884508919999,819504,1436.2157431102935,819168,0.001,175935.00956217447
336.0,11,2440,72328,-8223.758384799998,819840,1489.788314819336,819504,0.001,17856143.706856865
336.0,11,2441,72357,-8220.59982899,820176,1478.489467075893,819840,0.001,162071.74816313243
336.0,11,2442,72386,-8249.16604324,820512,1538.8031436375209,820176,0.001,144107.506859189
336.0,11,2443,72414,-8246.107264029999,820848,1531.3401171366374,820512,0.001,132983.97705659413
336.0,11,2444,72443,-8287.93846066,821184,1563.1769272940498,820848,0.001,203664.19625418526
336.0,11,2445,72473,-8316.730594710001,821520,1511.644719623384,821184,0.001,140718.87987699962
336.0,11,2446,72502,-8362.47545583,821856,1511.4106374468122,821520,0.001,106321.091570173
336.0,11,2447,72531,-8359.186690780001,822192,1506.1312766302199,821856,0.001,174611.4165736607
336.0,11,2448,72560,-8343.414886030001,822528,1513.2563965207055,822192,0.001,179326.69212123327
336.0,11,2449,72589,-8319.61743169,822864,1495.7868661426362,822528,0.001,123019.26206170945
336.0,11,2450,72619,-8275.44421702,823200,1496.0255926223028,822864,0.001,147260.67252604166
336.0,11,2451,72647,-8222.730145540001,823536,1510.3468337286085,823200,0.001,197476.18884277344
336.0,11,2452,72677,-8223.46891587,823872,1479.0478244963147,823536,0.001,202344.71524483818
336.0,11,2453,72707,-8209.01932943,824208,1510.7215472630091,823872,0.001,197607.6386311849
336.0,11,2454,72737,-8176.250944960001,824544,1463.7925331479028,824208,0.001,171167.1143856957
336.0,11,2455,72766,-8143.337069930001,824880,1502.0802256266277,824544,0.001,131330.2172154018
336.0,11,2456,72794,-8096.368744740002,825216,1471.5993514288039,824880,0.001,170806.5384637742
336.0,11,2457,72824,-8092.2129241500015,825552,1491.93657993135,825216,0.001,181297.2309454055
336.0,11,2458,72855,-8014.5065658600015,825888,1473.5438261486236,825552,0.001,129780.95491536458
336.0,11,2459,72885,-8082.2387438000005,826224,1518.1768967764717,825888,0.001,206417.17587425595
336.0,11,2460,72914,-8074.527398390001,826560,1467.465068998791,826224,0.001,139277.363008045
336.0,11,2461,72943,-8046.299623290001,826896,1501.108565739223,826560,0.001,130435.43094308036
336.0,11,2462,72972,-8004.878499460002,827232,1483.5140093848818,826896,0.001,213924.02349562873
336.0,11,2463,73003,-7986.299389660001,827568,1463.3406259445917,827232,0.001,145369.6939174107
336.0,11,2464,73032,-7922.932733229999,827904,1484.8601831708636,827568,0.001,156693.40305873327
336.0,11,2465,73061,-7802.891297180001,828240,1440.3919988359723,827904,0.001,168313.30486769904
336.0,11,2466,73091,-7906.9674627,828576,1480.5272667294457,828240,0.001,182700.5511997768
336.0,11,2467,73120,-7924.923028720002,828912,1479.1847877502441,828576,0.001,237800.50559779577
336.0,11,2468,73149,-7952.206845710001,829248,1461.2060804821197,828912,0.001,138700.48484002976
336.0,11,2469,73179,-7909.127437230001,829584,1460.7728979928154,829248,0.001,166102.14734468007
336.0,11,2470,73208,-7909.187723680001,829920,1421.0499750773113,829584,0.001,184774.4790387835
336.0,11,2471,73237,-7911.407258990001,830256,1465.1536162240166,829920,0.001,175191.75988188243
336.0,11,2472,73266,-7838.98666521,830592,1430.5226516723633,830256,0.001,210920.55085100446
336.0,11,2473,73295,-7901.13107627,830928,1437.4147983732678,830592,0.001,236212.39246186757
336.0,11,2474,73325,-7971.119875300001,831264,1431.3642516363234,830928,0.001,211186.81641787576
336.0,11,2475,73355,-7990.5833924200015,831600,1426.8373066130139,831264,0.001,139198.60917736235
336.0,11,2476,73384,-7930.678552560002,831936,1435.8614832560222,831600,0.001,124974.92128208706
336.0,11,2477,73413,-7921.259104120001,832272,1399.6844513302758,831936,0.001,146892.51454961867
336.0,11,2478,73442,-7917.50969807,832608,1415.8992661975678,832272,0.001,145194.214390346
336.0,11,2479,73471,-7934.50369543,832944,1420.202312832787,832608,0.001,161819.00864955358
336.0,11,2480,73501,-7950.457682859999,833280,1428.6385374523345,832944,0.001,176584.9298153832
336.0,11,2481,73529,-7902.50839599,833616,1425.276909056164,833280,0.001,203015.17236909413
336.0,11,2482,73559,-7880.404283660001,833952,1433.0753442673456,833616,0.001,193964.58621651787
336.0,11,2483,73588,-7912.4259838,834288,1373.7811477297828,833952,0.001,215498.6353236607
336.0,11,2484,73618,-7932.19255457,834624,1397.9815761021205,834288,0.001,132754.11368815103
336.0,11,2485,73647,-7902.153041500001,834960,1405.334601629348,834624,0.001,148387.73141043526
336.0,11,2486,73677,-7913.580876650001,835296,1403.3616409301758,834960,0.001,171558.8762846447
336.0,11,2487,73706,-7928.114972560002,835632,1422.056208110991,835296,0.001,236704.05742536273
336.0,11,2488,73735,-8003.121073280001,835968,1410.8127277919225,835632,0.001,137850.77151925224
336.0,11,2489,73764,-8055.493529820001,836304,1400.0688489278157,835968,0.001,147292.14539155507
336.0,11,2490,73794,-8057.33645614,836640,1381.0734532674153,836304,0.001,151191.3564627511
336.0,11,2491,73823,-8140.82703078,836976,1411.5861589340936,836640,0.001,168321.98654901414
336.0,11,2492,73852,-8145.58649033,837312,1398.185752687,836976,0.001,139757.6324346633
336.0,11,2493,73882,-8106.401431529999,837648,1393.6792297363281,837312,0.001,163589.6495826358
336.0,11,2494,73911,-8088.31384279,837984,1418.930669148763,837648,0.001,304816.40722074965
336.0,11,2495,73941,-8049.151759920001,838320,1398.770828792027,837984,0.001,128335.8514171782
336.0,11,2496,73970,-7992.12744784,838656,1406.7383215767998,838320,0.001,115766.18264043899
336.0,11,2497,73999,-7971.08194349,838992,1440.282344636463,838656,0.001,212814.704624721
336.0,11,2498,74028,-8058.03541583,839328,1431.301155816941,838992,0.001,194573.7934047154
336.0,11,2499,74051,-8082.93347641,839664,1408.6228361583892,839328,0.001,181392.8568231492
336.0,11,2500,74074,-8094.38426237,840000,1445.7353430248443,839664,0.001,146288.6038934617
336.0,11,2501,74095,-8146.578712750001,840336,1379.4416445777529,840000,0.001,222876.92920503163
336.0,11,2502,74117,-8132.565301740001,840672,1439.0205524989537,840336,0.001,252721.87542433967
336.0,11,2503,74140,-8173.375161569999,841008,1421.8964685712542,840672,0.001,258126.4479747954
336.0,11,2504,74163,-8111.569467069998,841344,1400.271910349528,841008,0.001,163550.5120965867
336.0,11,2505,74185,-8119.519201799999,841680,1407.493596576509,841344,0.001,171196.3591250465
336.0,11,2506,74207,-8105.623660199998,842016,1404.7692384265717,841680,0.001,188862.68601190476
336.0,11,2507,74230,-8072.671465179998,842352,1411.847138359433,842016,0.001,174595.70177641368
336.0,11,2508,74252,-8021.719263799999,842688,1416.9698264712379,842352,0.001,184418.44423711867
336.0,11,2509,74275,-8033.31476762,843024,1417.4649970644996,842688,0.001,186656.77190871467
336.0,11,2510,74298,-8123.476246820001,843360,1404.5825433276948,843024,0.001,220361.7340669178
336.0,11,2511,74320,-8079.52980599,843696,1409.9967462448847,843360,0.001,203538.92808896018
336.0,11,2512,74342,-8144.154556780001,844032,1377.8749166216169,843696,0.001,116971.18275669643
336.0,11,2513,74364,-8177.90174277,844368,1402.5284538269043,844032,0.001,217847.44488816033
