time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,train/clip_fraction,train/entropy_loss,train/std,train/approx_kl,train/n_updates,train/loss,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_range,train/learning_rate
434,888832,22785.491017539996,47552,336.0,18,0.0,-0.5996928371489048,0.31741273403167725,0.00031437224,9220,861472.3125,0.07313764095306396,1629796.945703125,-0.0009068703766388353,0.2,0.0003
435,890880,23693.66456621,47652,336.0,18,0.000146484375,-0.599646751023829,0.3173830211162567,0.0009526931,9230,1121196.5,0.09842449426651001,1582707.6806640625,-0.001631468853156548,0.2,0.0003
436,892928,24377.79621988001,47752,336.0,18,0.00068359375,-0.5992403062060475,0.3173052668571472,0.001565214,9240,1329018.25,0.06638240814208984,1865647.69609375,-0.0017688032632577233,0.2,0.0003
437,894976,24952.007782099998,47854,336.0,18,0.00029296875,-0.5987879026681184,0.31728824973106384,0.00092995074,9250,857784.375,0.07482403516769409,1690133.035546875,-0.0011365314978320385,0.2,0.0003
438,897024,25181.79219518,47957,336.0,18,0.018896484375,-0.5984674595296383,0.3172006607055664,0.0036337972,9260,1012465.875,0.06175035238265991,1719585.402734375,-0.0039803749707061796,0.2,0.0003
439,899072,25351.149605439998,48057,336.0,18,9.765625e-05,-0.5983065310865641,0.3172062337398529,0.0006641876,9270,584080.25,0.0356486439704895,1795120.22734375,0.0002610311727039516,0.2,0.0003
440,901120,25993.258161269998,48158,336.0,18,4.8828125e-05,-0.5984836308285594,0.3172362148761749,0.0006395238,9280,570514.1875,0.08011096715927124,1579940.047265625,-0.0010544613658566959,0.2,0.0003
441,903168,26546.300001189997,48258,336.0,18,0.0001953125,-0.598288444057107,0.3171902894973755,0.00028220832,9290,670134.25,0.07405596971511841,1528590.7625,-0.00036896382589475253,0.2,0.0003
442,905216,26756.69703618,48358,336.0,18,0.004052734375,-0.5977741496637463,0.3171776533126831,0.0025183656,9300,666984.8125,0.0810314416885376,1966490.6205078126,-0.0025261867238441484,0.2,0.0003
443,907264,26512.12940439001,48458,336.0,18,0.00146484375,-0.5974248254671692,0.3171316385269165,0.0021308158,9310,876788.375,0.06464862823486328,1582023.808203125,-0.0017541903544042725,0.2,0.0003
444,909312,27304.739919530006,48559,336.0,18,0.004931640625,-0.5968835290521384,0.31713059544563293,0.0032613105,9320,870259.125,0.06037229299545288,1926468.459375,-0.0026612148343701848,0.2,0.0003
445,911360,27249.40012753,48662,336.0,18,0.017431640625,-0.5969870973378419,0.31716254353523254,0.004590722,9330,628763.8125,0.08286541700363159,1622772.3716796874,-0.003658473129326012,0.2,0.0003
446,913408,27066.324749410003,48761,336.0,18,0.010498046875,-0.5969901947304607,0.3171401023864746,0.003753896,9340,506709.6875,0.07781356573104858,1546474.4310546876,-0.0036278758256230504,0.2,0.0003
447,915456,27595.038544640007,48860,336.0,18,0.001611328125,-0.5964687846601009,0.31710073351860046,0.0018610163,9350,557207.5,0.08535170555114746,1755859.9236328125,-0.0024461846725898793,0.2,0.0003
448,917504,27626.917200720003,48960,336.0,18,0.064013671875,-0.5947437571361661,0.31678566336631775,0.009010583,9360,1384663.875,0.06994348764419556,1879292.23671875,-0.005663428025582107,0.2,0.0003
449,919552,27890.670876520002,49060,336.0,18,0.07001953125,-0.5923351237550378,0.31674864888191223,0.0062929215,9370,960386.75,0.05133366584777832,1590020.9154296876,-0.004865877755219117,0.2,0.0003
450,921600,28885.944540980003,49160,336.0,18,0.0322265625,-0.5921594068408013,0.31676456332206726,0.0067550233,9380,1207400.5,0.0697975754737854,2073939.1572265625,-0.004337230472447118,0.2,0.0003
451,923648,28783.06488981,49260,336.0,18,0.079296875,-0.5944502897560596,0.3176443874835968,0.0075117573,9390,1778504.0,0.03741168975830078,2154916.475390625,-0.001169243809999898,0.2,0.0003
452,925696,28338.87915926999,49362,336.0,18,0.0255859375,-0.5944876212626695,0.31744256615638733,0.003991989,9400,522902.90625,0.019256591796875,1481588.5021484375,-0.0016732139272789936,0.2,0.0003
453,927744,28349.301060630005,49462,336.0,18,0.00634765625,-0.594142846763134,0.317438542842865,0.003248634,9410,968424.5,0.049127280712127686,1647852.746875,-0.0020599349532858468,0.2,0.0003
454,929792,28593.004412840004,49562,336.0,18,0.056787109375,-0.5945152662694454,0.317547082901001,0.0048003523,9420,966950.3125,0.05751985311508179,1979639.31875,-0.004074513776868116,0.2,0.0003
455,931840,28884.440143530006,49662,336.0,18,0.028466796875,-0.5927094196900725,0.3170822262763977,0.005507455,9430,896178.875,0.04424554109573364,2010381.1669921875,-0.0026513383905694353,0.2,0.0003
456,933888,29030.85239497,49762,336.0,18,0.098681640625,-0.590072563663125,0.31705376505851746,0.008201671,9440,1048035.625,0.03896898031234741,2123243.114453125,-0.004733650780690368,0.2,0.0003
457,935936,28464.84524851,49862,336.0,18,0.012890625,-0.5883629862219095,0.3168998062610626,0.0033271578,9450,833241.8125,0.040204644203186035,1520438.188671875,-0.0016224065657297615,0.2,0.0003
458,937984,28633.001392739996,49962,336.0,18,0.022265625,-0.5877276644110679,0.3169458508491516,0.0058903527,9460,607534.6875,0.03997659683227539,1499677.0611328124,-0.0034602464831550604,0.2,0.0003
459,940032,29408.02994303,50072,336.0,18,0.01630859375,-0.588180435821414,0.31700703501701355,0.005037236,9470,604496.625,0.056663572788238525,1500001.975390625,-0.0038999804033664986,0.2,0.0003
460,942080,30354.055966890006,50174,336.0,18,0.07099609375,-0.5888791725039482,0.31738096475601196,0.010078168,9480,1090795.25,0.05290496349334717,1887834.2869140625,-0.001786345501022879,0.2,0.0003
461,944128,30429.397169350003,50274,336.0,18,0.0556640625,-0.5887661820277572,0.317059725522995,0.0056992387,9490,625307.625,0.03127610683441162,1841583.0091796876,-0.0024942112664575688,0.2,0.0003
462,946176,31145.460072949998,50375,336.0,18,0.037158203125,-0.5876493653282523,0.31713151931762695,0.005208618,9500,817080.625,0.038009583950042725,2048911.240234375,-0.0032895518161240034,0.2,0.0003
463,948224,31607.197412349993,50476,336.0,18,0.12177734375,-0.591633377224207,0.31798306107521057,0.013287801,9510,772612.25,0.03239405155181885,2080079.103125,-0.0007381384042673744,0.2,0.0003
464,950272,31560.509610289995,50578,336.0,18,0.05556640625,-0.5932924274355174,0.3179744780063629,0.0044215336,9520,999905.875,0.019593775272369385,2026070.473046875,-0.002624755049328087,0.2,0.0003
465,952320,31982.16040306,50678,336.0,18,0.01806640625,-0.5932646641507745,0.3179958760738373,0.0065991315,9530,836229.0625,0.05929231643676758,1759254.99609375,-0.0026495463971514255,0.2,0.0003
466,954368,31878.578209100007,50779,336.0,18,0.086962890625,-0.5917958080768585,0.3174673616886139,0.0117518,9540,882740.375,0.044538259506225586,1856874.087890625,-0.0032652429130394013,0.2,0.0003
467,956416,32334.61909815,50878,336.0,18,0.143701171875,-0.5846959315240383,0.3153800070285797,0.01688452,9550,1290767.75,0.035306453704833984,2011120.706640625,0.0005782169682788663,0.2,0.0003
468,958464,32647.06008804999,50979,336.0,18,0.096728515625,-0.5866673093289136,0.31855788826942444,0.005647608,9560,1066417.25,0.026416122913360596,2065810.84296875,-0.0008062709719524718,0.2,0.0003
469,960512,33339.45255901,51079,336.0,18,0.150927734375,-0.6006021711975336,0.31949231028556824,0.013562231,9570,1096137.5,0.02874845266342163,1773071.4880859375,-0.0001683415612205863,0.2,0.0003
470,962560,32879.98418759999,51180,336.0,18,0.255322265625,-0.6102755209431052,0.32042622566223145,0.03205421,9580,1220593.5,0.023089706897735596,2115330.80390625,0.02202597520517884,0.2,0.0003
471,964608,32979.953308259996,51280,336.0,18,0.101904296875,-0.616625775769353,0.3209506571292877,0.0058579165,9590,524227.40625,0.02084791660308838,1744810.3189453124,-0.0018998585394001566,0.2,0.0003
472,966656,32668.558056180005,51381,336.0,18,0.031689453125,-0.6163278687745333,0.32083067297935486,0.0047871703,9600,939621.8125,0.03270220756530762,1722460.295703125,-0.0038305797177599745,0.2,0.0003
473,968704,33533.09121378,51484,336.0,18,0.021875,-0.6149654107168316,0.3207380473613739,0.0045085303,9610,675899.625,0.036376774311065674,1822757.3830078125,-0.0035243080943473614,0.2,0.0003
474,970752,33889.19345264,51584,336.0,18,0.0248046875,-0.6136484822258353,0.3206932544708252,0.0039843377,9620,919884.0,0.03085613250732422,1794497.7591796876,-0.0030787027324549856,0.2,0.0003
475,972800,34257.95453188,51685,336.0,18,0.0134765625,-0.6132286809384823,0.3206765055656433,0.0048149563,9630,1122205.75,0.04865175485610962,2195153.240625,-0.0019785892254731152,0.2,0.0003
476,974848,34006.98417286,51785,336.0,18,0.13857421875,-0.6133266078308225,0.32150283455848694,0.010840481,9640,865826.0,0.053048670291900635,2003970.4611328125,-0.003911474216147326,0.2,0.0003
477,976896,34728.614724110004,51884,336.0,18,0.095556640625,-0.607500608637929,0.3201451897621155,0.0063797203,9650,821850.1875,0.049940407276153564,1743576.3064453125,-0.0020257496638805606,0.2,0.0003
478,978944,34116.30305604001,51983,336.0,18,0.12353515625,-0.6034189136698842,0.32045355439186096,0.00936142,9660,899418.6875,0.041719019412994385,2226078.017578125,-0.0037182644999120386,0.2,0.0003
479,980992,33803.276684549994,52083,336.0,18,0.1595703125,-0.5909759452566504,0.31848207116127014,0.012740142,9670,549792.3125,0.03410375118255615,1752261.433203125,0.00017578750412212686,0.2,0.0003
480,983040,34612.93628034,52185,336.0,18,0.07177734375,-0.5773773988708853,0.31788209080696106,0.0035607996,9680,1011833.75,0.03032916784286499,1837451.596484375,-0.0007669612328754738,0.2,0.0003
481,985088,34713.62608542999,52289,336.0,18,0.13994140625,-0.583029305934906,0.319328248500824,0.011992827,9690,1581405.5,0.044873714447021484,2291966.2328125,-0.005045481827983167,0.2,0.0003
482,987136,34737.647666000004,52389,336.0,18,0.145751953125,-0.5973547682166099,0.32054129242897034,0.013587009,9700,864498.625,0.034890592098236084,2084747.26953125,-0.004558664986689109,0.2,0.0003
483,989184,34487.38769499,52490,336.0,18,0.1283203125,-0.6087334202602506,0.32132571935653687,0.007189756,9710,1505685.0,0.03484588861465454,2212338.7609375,0.0007118119508959353,0.2,0.0003
484,991232,35122.97706153,52591,336.0,18,0.05322265625,-0.6138439936563372,0.3211229741573334,0.0050152647,9720,1376702.75,0.025826334953308105,2360021.682421875,-0.0038535176194272936,0.2,0.0003
485,993280,35215.08751121,52692,336.0,18,0.07861328125,-0.6163801401853561,0.32197892665863037,0.0068276264,9730,997851.25,0.03040778636932373,2193933.84140625,-0.0027500746116857046,0.2,0.0003
486,995328,35213.34316257,52793,336.0,18,0.08916015625,-0.6145528085529804,0.3208370804786682,0.008617019,9740,1068010.0,0.03051239252090454,2065473.860546875,-0.001329820032697171,0.2,0.0003
487,997376,35509.101408129995,52893,336.0,18,0.133642578125,-0.6147922771051526,0.32124343514442444,0.0056857844,9750,752877.125,0.03022944927215576,1832071.597265625,0.00037863398320041596,0.2,0.0003
488,999424,35445.9469064,52996,336.0,18,0.077685546875,-0.6169069165363907,0.3222755491733551,0.005668291,9760,748251.125,0.05158436298370361,2147807.8720703125,-0.002292193069297355,0.2,0.0003
489,1001472,35586.92334536,53089,336.0,18,0.1013671875,-0.6163453072309494,0.3219326436519623,0.005675246,9770,928712.5,0.022933125495910645,1681375.4015625,-0.00373346162668895,0.2,0.0003
