rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates
336.0,11,47712,4220,-111529.28253523997,142,0.001,2941502.129464286,102680706200.38095,47376
336.0,11,48048,4249,-112271.22400523997,143,0.001,2940154.849702381,100081926518.85715,47712
336.0,11,48384,4279,-114114.74839565998,144,0.001,2928295.061011905,110807256600.38095,48048
336.0,11,48720,4309,-113586.19046463999,145,0.001,2903953.6086309524,80277104295.61905,48384
336.0,11,49056,4338,-112880.02455648,146,0.001,2888591.711309524,102500510912.0,48720
336.0,11,49392,4368,-113197.28097688999,147,0.001,2894095.285714286,95797170934.85715,49056
336.0,11,49728,4397,-113387.38287525998,148,0.001,2886418.775297619,107413245427.80952,49392
336.0,11,50064,4427,-115161.09604035999,149,0.001,2845824.4523809524,100202647719.61905,49728
336.0,11,50400,4457,-116016.42139358999,150,0.001,2846895.8839285714,93350973168.7619,50064
336.0,11,50736,4486,-115899.11327643,151,0.001,2832982.605654762,92676535996.95238,50400
336.0,11,51072,4515,-114967.43048159,152,0.001,2813511.650297619,103576675270.09525,50736
336.0,11,51408,4545,-115703.39811068,153,0.001,2780722.431547619,107158523689.14285,51072
336.0,11,51744,4574,-115458.55966556998,154,0.001,2771988.9851190476,118873203379.80952,51408
336.0,11,52080,4603,-113887.41718841997,155,0.001,2764859.907738095,94703687417.90475,51744
336.0,11,52416,4632,-115451.50121670999,156,0.001,2752274.005952381,83150765095.61905,52080
336.0,11,52752,4662,-115612.20487675998,157,0.001,2749360.8779761903,86265621130.66667,52416
336.0,11,53088,4692,-117595.86619320998,158,0.001,2702726.980654762,96447435111.61905,52752
336.0,11,53424,4721,-118338.30582715999,159,0.001,2692908.4791666665,76839524822.85715,53088
336.0,11,53760,4751,-118641.12178884,160,0.001,2667054.4092261903,84225225568.0,53424
336.0,11,54096,4783,-118829.73683107,161,0.001,2655238.9248511903,89265036167.61905,53760
336.0,11,54432,4817,-121386.86871650002,162,0.001,2644859.683035714,75217642927.2381,54096
336.0,11,54768,4848,-122384.46791908,163,0.001,2619192.7395833335,65905821144.38095,54432
336.0,11,55104,4877,-123752.92781575002,164,0.001,2590307.404761905,81598995776.0,54768
336.0,11,55440,4907,-121215.97736988001,165,0.001,2602271.0491071427,72475528446.4762,55104
336.0,11,55776,4937,-121039.20231506,166,0.001,2581859.6666666665,74320638604.19048,55440
336.0,11,56112,4967,-121649.68141235,167,0.001,2582320.566220238,70369146942.4762,55776
336.0,11,56448,4996,-121531.97387642,168,0.001,2536306.2410714286,69090323603.80952,56112
336.0,11,56784,5026,-120683.11655369001,169,0.001,2514334.6845238097,62188297589.333336,56448
336.0,11,57120,5055,-120955.48979579,170,0.001,2509016.46875,75000120019.80952,56784
336.0,11,57456,5085,-119921.33321781998,171,0.001,2486142.5245535714,68007767580.95238,57120
336.0,11,57792,5114,-119330.99480599999,172,0.001,2476833.3973214286,62088956810.666664,57456
336.0,11,58128,5143,-120414.77929833,173,0.001,2455332.306547619,65906167143.61905,57792
336.0,11,58464,5173,-120783.70149982002,174,0.001,2433236.7217261903,56978801228.190475,58128
336.0,11,58800,5202,-121816.32459730002,175,0.001,2435388.363095238,70063787318.85715,58464
336.0,11,59136,5232,-123050.69758774,176,0.001,2405043.3645833335,73308806419.80952,58800
336.0,11,59472,5262,-122646.84967325,177,0.001,2412758.538690476,59648315296.0,59136
336.0,11,59808,5292,-122341.50840296998,178,0.001,2371837.53125,66495105935.2381,59472
336.0,11,60144,5321,-122233.88860306,179,0.001,2367393.3541666665,60048256781.71429,59808
336.0,11,60480,5352,-122972.88217989,180,0.001,2366130.063988095,63159720169.14286,60144
336.0,11,60816,5382,-122507.71446243001,181,0.001,2348560.3229166665,59071716970.666664,60480
336.0,11,61152,5412,-122198.14619811,182,0.001,2313151.129464286,53151792576.0,60816
336.0,11,61488,5441,-123643.02252095,183,0.001,2297005.199404762,57504766265.90476,61152
336.0,11,61824,5471,-122506.30888555,184,0.001,2283014.738095238,53137642380.190475,61488
336.0,11,62160,5501,-121948.53780877998,185,0.001,2267419.162202381,51898781153.52381,61824
336.0,11,62496,5531,-120348.86507638998,186,0.001,2259532.467261905,55907031082.666664,62160
336.0,11,62832,5561,-122491.28409210999,187,0.001,2235809.991815476,53823531404.190475,62496
336.0,11,63168,5590,-122376.60237240998,188,0.001,2236166.853422619,53176513444.57143,62832
336.0,11,63504,5620,-122057.75354631997,189,0.001,2207479.5208333335,54225781191.61905,63168
336.0,11,63840,5650,-122284.62913457998,190,0.001,2200229.7507440476,47982588449.52381,63504
336.0,11,64176,5679,-123699.12822517,191,0.001,2172523.055059524,46160508348.95238,63840
336.0,11,64512,5708,-124219.04133487001,192,0.001,2147882.34375,45463914998.85714,64176
336.0,11,64848,5738,-124631.93533832,193,0.001,2139410.339285714,43454758770.28571,64512
336.0,11,65184,5768,-124816.58228372002,194,0.001,2121966.742559524,54348693647.2381,64848
336.0,11,65520,5797,-126057.61453223001,195,0.001,2094109.081845238,43769723660.190475,65184
336.0,11,65856,5827,-126502.26080915002,196,0.001,2087629.6145833333,40503709750.85714,65520
336.0,11,66192,5857,-128289.21840966001,197,0.001,2065431.46875,53846289927.61905,65856
336.0,11,66528,5886,-129218.45631842002,198,0.001,2059644.6607142857,44388936929.52381,66192
336.0,11,66864,5916,-129215.56176373002,199,0.001,2061097.5327380951,49614087035.42857,66528
336.0,11,67200,5945,-129463.01242648001,200,0.001,2032351.2395833333,39105125945.90476,66864
336.0,11,67536,5974,-129719.76249511,201,0.001,2021317.972470238,44188789671.61905,67200
336.0,11,67872,6004,-128270.46334744997,202,0.001,2005359.4419642857,42851689200.7619,67536
336.0,11,68208,6034,-127547.36638148999,203,0.001,1987260.8422619049,35213373679.2381,67872
336.0,11,68544,6063,-128293.89207682999,204,0.001,1963822.283482143,41237364995.04762,68208
336.0,11,68880,6093,-127109.08925548999,205,0.001,1950713.2105654762,41724311503.2381,68544
336.0,11,69216,6123,-128579.8619464,206,0.001,1929651.8764880951,44170115548.190475,68880
336.0,11,69552,6152,-128383.25045959999,207,0.001,1925725.1145833333,40193887174.09524,69216
336.0,11,69888,6182,-130222.61551655,208,0.001,1903740.574404762,41125780476.95238,69552
336.0,11,70224,6211,-129636.17262721,209,0.001,1896321.0394345238,39515509907.809525,69888
336.0,11,70560,6241,-129392.99901247998,210,0.001,1885326.8020833333,35286576093.71429,70224
336.0,11,70896,6271,-129595.08815197999,211,0.001,1863276.2313988095,37954320728.38095,70560
336.0,11,71232,6300,-129753.51932590999,212,0.001,1843299.1889880951,37299367913.14286,70896
336.0,11,71568,6330,-128935.45633819999,213,0.001,1827792.1041666667,36428651863.61905,71232
336.0,11,71904,6360,-127393.24870406998,214,0.001,1821003.3601190476,38240333388.190475,71568
336.0,11,72240,6389,-127668.50632866999,215,0.001,1801444.900297619,29644319731.04762,71904
336.0,11,72576,6418,-126976.40142368998,216,0.001,1794035.6168154762,35402178135.61905,72240
336.0,11,72912,6448,-127372.49141223001,217,0.001,1766833.0543154762,32601809080.38095,72576
336.0,11,73248,6478,-127110.48400790003,218,0.001,1771800.7901785714,31344964901.333332,72912
336.0,11,73584,6508,-126842.29555362002,219,0.001,1751066.8444940476,31934562347.42857,73248
336.0,11,73920,6537,-127139.27932348002,220,0.001,1738439.7514880951,33733013753.142857,73584
336.0,11,74256,6568,-126390.30426481001,221,0.001,1725266.3444940476,30211429497.142857,73920
336.0,11,74592,6598,-126567.58290324002,222,0.001,1720439.7336309524,31726877694.47619,74256
336.0,11,74928,6627,-127363.08419293,223,0.001,1695609.2038690476,28976264152.38095,74592
336.0,11,75264,6656,-128155.09954757002,224,0.001,1693783.1063988095,29172888272.0,74928
336.0,11,75600,6686,-128454.07205309,225,0.001,1676960.974702381,24285777562.666668,75264
336.0,11,75936,6716,-129955.22610065002,226,0.001,1660399.4717261905,25899934802.285713,75600
336.0,11,76272,6746,-129588.20922705001,227,0.001,1650604.8392857143,28066257350.095238,75936
336.0,11,76608,6775,-128833.87851538003,228,0.001,1624827.220982143,30395190250.666668,76272
336.0,11,76944,6804,-127417.84605257,229,0.001,1612975.3325892857,30327329606.095238,76608
336.0,11,77280,6834,-127572.23690296,230,0.001,1610716.753720238,29118723018.666668,76944
336.0,11,77616,6864,-127505.61520105001,231,0.001,1586037.8950892857,24402091091.04762,77280
336.0,11,77952,6893,-127852.07833188001,232,0.001,1581138.9248511905,23590230341.333332,77616
336.0,11,78288,6922,-126510.33169477001,233,0.001,1568203.2001488095,25173661414.095238,77952
336.0,11,78624,6952,-127418.95920874001,234,0.001,1553379.1019345238,25553843295.238094,78288
336.0,11,78960,6981,-127999.44007128,235,0.001,1543996.0267857143,27471936310.095238,78624
336.0,11,79296,7011,-128546.15905006001,236,0.001,1523990.6488095238,24324101200.761906,78960
336.0,11,79632,7040,-128135.67259657997,237,0.001,1519350.8720238095,25109228482.285713,79296
336.0,11,79968,7070,-127984.44990472996,238,0.001,1506351.2485119049,23866789608.38095,79632
336.0,11,80304,7100,-128606.51758631998,239,0.001,1494828.4107142857,24430497040.761906,79968
336.0,11,80640,7129,-129178.52779577,240,0.001,1488580.9561011905,23524207076.57143,80304
336.0,11,80976,7159,-130446.87843128,241,0.001,1470948.6733630951,18213023784.38095,80640
336.0,11,81312,7190,-129163.14101594998,242,0.001,1461964.185267857,21647034386.285713,80976
336.0,11,81648,7220,-129953.17549769001,243,0.001,1444095.4858630951,18723135691.42857,81312
336.0,11,81984,7249,-131581.77726736,244,0.001,1426625.081845238,21654307871.238094,81648
336.0,11,82320,7279,-131320.58105444,245,0.001,1422598.7864583333,17733364428.95238,81984
336.0,11,82656,7309,-132552.91831268,246,0.001,1412239.205357143,19877060633.142857,82320
336.0,11,82992,7338,-133542.26655707002,247,0.001,1401929.5342261905,18074890141.333332,82656
336.0,11,83328,7369,-133803.52085328999,248,0.001,1388947.9828869049,19720781728.0,82992
336.0,11,83664,7398,-133058.7299464,249,0.001,1382829.9136904762,17812039914.666668,83328
336.0,11,84000,7430,-132391.78758609,250,0.001,1372698.3861607143,17771918272.0,83664
336.0,11,84336,7462,-131548.50767548,251,0.001,1356900.409970238,18651540172.95238,84000
336.0,11,84672,7492,-133032.08138713,252,0.001,1340961.1101190476,19490746581.714287,84336
336.0,11,85008,7521,-133047.05886733002,253,0.001,1340698.2492559524,16779691813.333334,84672
336.0,11,85344,7551,-132997.21889781,254,0.001,1328762.013392857,19453688034.666668,85008
336.0,11,85680,7580,-133412.82349683,255,0.001,1309698.924107143,16530757044.952381,85344
336.0,11,86016,7610,-133445.78174889,256,0.001,1292515.0811011905,19124238187.42857,85680
336.0,11,86352,7639,-135058.24826663,257,0.001,1286258.8511904762,19395748047.238094,86016
336.0,11,86688,7669,-134833.23506939,258,0.001,1273163.818452381,17755359030.095238,86352
336.0,11,87024,7699,-136045.77150830996,259,0.001,1261839.6726190476,17003846826.666666,86688
336.0,11,87360,7728,-136258.52600273,260,0.001,1250418.9032738095,16037556344.0,87024
336.0,11,87696,7758,-136923.48469441,261,0.001,1249574.3482142857,18592436329.904762,87360
336.0,11,88032,7790,-136853.78300925,262,0.001,1234121.328125,17372776944.761906,87696
336.0,11,88368,7821,-137191.48295775,263,0.001,1224817.9754464286,17561470558.095238,88032
336.0,11,88704,7851,-136286.16666365,264,0.001,1211303.0517113095,13876117279.238094,88368
336.0,11,89040,7880,-137718.26396205,265,0.001,1203993.734375,13125786008.761906,88704
336.0,11,89376,7911,-139031.80190751,266,0.001,1188508.4456845238,14371073221.714285,89040
336.0,11,89712,7940,-140991.74523897,267,0.001,1177417.9360119049,15312526772.952381,89376
336.0,11,90048,7969,-141014.21760034,268,0.001,1174024.421875,13038932617.142857,89712
336.0,11,90384,7998,-142239.86603765,269,0.001,1161202.107142857,12599160097.142857,90048
336.0,11,90720,8028,-141382.22496856,270,0.001,1154190.185267857,12773788718.095238,90384
336.0,11,91056,8058,-143043.3840215,271,0.001,1141396.2473958333,11077659484.571428,90720
336.0,11,91392,8087,-144060.77100802,272,0.001,1126582.306547619,12660141422.095238,91056
336.0,11,91728,8117,-142875.02382013004,273,0.001,1124914.6811755951,12956441204.952381,91392
336.0,11,92064,8147,-141590.61423406,274,0.001,1119801.558779762,12017444900.571428,91728
336.0,11,92400,8177,-140310.55873711,275,0.001,1097733.8035714286,12826923718.857143,92064
336.0,11,92736,8206,-137628.58510772997,276,0.001,1093563.5182291667,11504646378.666666,92400
336.0,11,93072,8235,-137908.91909735996,277,0.001,1084065.162202381,11691349068.571428,92736
336.0,11,93408,8266,-136938.52234191,278,0.001,1080930.5892857143,10307388249.52381,93072
336.0,11,93744,8295,-136866.70047551,279,0.001,1070396.1242559524,11881910214.47619,93408
336.0,11,94080,8325,-136052.81104407,280,0.001,1064014.464657738,9640528585.142857,93744
336.0,11,94416,8355,-136032.55697389002,281,0.001,1048618.9188988095,12153422158.095238,94080
336.0,11,94752,8385,-136680.31166880002,282,0.001,1044610.2782738095,10466458130.285715,94416
336.0,11,95088,8414,-133679.98298497,283,0.001,1038946.7254464285,9479852028.571428,94752
336.0,11,95424,8445,-134842.04790123,284,0.001,1026693.6175595238,8614823156.571428,95088
336.0,11,95760,8474,-134349.19413487,285,0.001,1017849.2678571428,11405741088.571428,95424
336.0,11,96096,8504,-134705.32485676,286,0.001,1005417.4289434524,9757704580.190475,95760
336.0,11,96432,8533,-132692.78614890997,287,0.001,995345.251860119,10733770812.380953,96096
336.0,11,96768,8563,-133692.44164615,288,0.001,989478.6361607143,8686323933.714285,96432
336.0,11,97104,8593,-132973.08942509,289,0.001,975193.7488839285,8568622163.047619,96768
336.0,11,97440,8623,-132744.19659899,290,0.001,973206.6324404762,10317363556.571428,97104
336.0,11,97776,8653,-131591.22169933,291,0.001,965183.1592261905,10108556689.333334,97440
336.0,11,98112,8682,-132337.80577590998,292,0.001,954606.4936755953,8462613018.666667,97776
336.0,11,98448,8711,-131852.07997057,293,0.001,947067.4255952381,9722675520.380953,98112
336.0,11,98784,8742,-132033.83232165,294,0.001,938251.8865327381,8350356689.523809,98448
336.0,11,99120,8771,-131504.05514405,295,0.001,930078.7622767857,9465479794.285715,98784
336.0,11,99456,8800,-131981.81797892,296,0.001,923146.3322172619,8700881589.52381,99120
336.0,11,99792,8830,-131785.40228425,297,0.001,921622.0297619047,9009646930.666666,99456
336.0,11,100128,8860,-131783.17413478,298,0.001,911082.0982142857,7361287489.523809,99792
336.0,11,100464,8889,-131767.20587262,299,0.001,901911.8820684524,8111702230.285714,100128
336.0,11,100800,8919,-131806.6020331,300,0.001,890637.236235119,8109069270.285714,100464
336.0,11,101136,8948,-132695.62273086,301,0.001,883776.4352678572,7925387215.809524,100800
336.0,11,101472,8978,-134649.09330876998,302,0.001,877547.7001488095,7281356138.476191,101136
336.0,11,101808,9007,-134286.69809932998,303,0.001,866795.1841517857,7257517629.714286,101472
336.0,11,102144,9037,-132690.70707105997,304,0.001,863607.1949404762,7101190672.380953,101808
336.0,11,102480,9067,-133796.86259578,305,0.001,850591.1990327381,7727033046.476191,102144
336.0,11,102816,9096,-133733.40896461,306,0.001,845619.783110119,6395857097.142858,102480
336.0,11,103152,9126,-132420.31855305002,307,0.001,838367.8314732143,7250834972.761905,102816
336.0,11,103488,9155,-132206.27706392,308,0.001,831388.6588541666,7711868215.047619,103152
336.0,11,103824,9186,-131334.54451193998,309,0.001,825296.5494791666,6487825454.666667,103488
336.0,11,104160,9217,-130377.47799597001,310,0.001,817497.2719494047,6476124922.095238,103824
336.0,11,104496,9248,-129495.82263282,311,0.001,810065.7384672619,6527212675.238095,104160
336.0,11,104832,9278,-129911.58831616999,312,0.001,804943.8515625,6392732663.619047,104496
336.0,11,105168,9307,-130873.41375322,313,0.001,798109.5844494047,6813894969.714286,104832
336.0,11,105504,9341,-131154.28517115998,314,0.001,792013.4572172619,6217537103.809524,105168
336.0,11,105840,9371,-130931.45621678999,315,0.001,787887.8642113095,5846469725.333333,105504
336.0,11,106176,9402,-129971.39992959,316,0.001,777488.9248511905,5942673787.047619,105840
336.0,11,106512,9432,-129331.52965156999,317,0.001,771519.4438244047,4784843734.666667,106176
336.0,11,106848,9464,-130470.05988055,318,0.001,768188.1540178572,5267522675.047619,106512
336.0,11,107184,9494,-130604.8014908,319,0.001,754923.2447916666,6072145545.333333,106848
336.0,11,107520,9524,-129678.36824365999,320,0.001,754363.7473958334,4967427718.476191,107184
336.0,11,107856,9557,-131174.06034323998,321,0.001,744090.9918154762,6243884187.809524,107520
336.0,11,108192,9589,-131102.98954652998,322,0.001,737509.6577380953,5019174087.428572,107856
336.0,11,108528,9620,-130391.63696241,323,0.001,729074.7924107143,6146332243.428572,108192
336.0,11,108864,9649,-129463.08451971001,324,0.001,721193.5870535715,5328936944.0,108528
336.0,11,109200,9679,-129993.45968332,325,0.001,714413.1134672619,5661547054.666667,108864
336.0,11,109536,9709,-128795.42992787002,326,0.001,707100.5517113095,5491458675.428572,109200
336.0,11,109872,9738,-128913.84253916,327,0.001,700795.927827381,5021149271.809524,109536
336.0,11,110208,9770,-131068.38825743,328,0.001,697615.7961309524,5200535528.0,109872
336.0,11,110544,9800,-132040.36144888,329,0.001,689254.4144345238,4632835853.904762,110208
336.0,11,110880,9831,-131630.19889533002,330,0.001,685409.322172619,4672247682.476191,110544
336.0,11,111216,9861,-131688.69078623003,331,0.001,676012.6372767857,4440886745.904762,110880
336.0,11,111552,9894,-131952.99407712,332,0.001,672638.8485863095,4533782336.0,111216
336.0,11,111888,9926,-132601.81138956,333,0.001,671351.8169642857,3817890405.714286,111552
336.0,11,112224,9957,-133720.98240562002,334,0.001,662653.9401041666,3673760870.857143,111888
336.0,11,112560,9987,-134630.98681029,335,0.001,659940.5665922619,4301846839.333333,112224
336.0,11,112896,10018,-133780.26650464998,336,0.001,649838.9103422619,4152930957.904762,112560
336.0,11,113232,10048,-134207.61268304999,337,0.001,648148.9858630953,4199170740.6666665,112896
336.0,11,113568,10078,-134414.75450776998,338,0.001,640827.0271577381,4238152323.904762,113232
336.0,11,113904,10107,-133443.72482419002,339,0.001,637186.4572172619,3531964634.095238,113568
336.0,11,114240,10138,-134684.63564916,340,0.001,628465.8333333334,4282247945.428571,113904
336.0,11,114576,10167,-133074.29169764,341,0.001,625268.7202380953,3514779029.714286,114240
336.0,11,114912,10197,-134011.18972871,342,0.001,617375.9494047619,4249875720.952381,114576
336.0,11,115248,10226,-134947.07478822998,343,0.001,617033.7165178572,3364335143.5238094,114912
336.0,11,115584,10255,-134116.704057,344,0.001,607568.5803571428,3799458217.3333335,115248
336.0,11,115920,10284,-134763.51729075995,345,0.001,602676.6391369047,3726883733.6190476,115584
336.0,11,116256,10314,-133728.67088157998,346,0.001,600298.10546875,3533435771.142857,115920
336.0,11,116592,10344,-133592.49110003997,347,0.001,591259.326264881,3568563384.1904764,116256
336.0,11,116928,10375,-133422.90503614998,348,0.001,587676.3355654762,3628933000.0,116592
336.0,11,117264,10404,-133640.75201817,349,0.001,582210.7397693453,3285112701.142857,116928
336.0,11,117600,10434,-133487.81046501998,350,0.001,575936.8470982143,3372168236.1904764,117264
336.0,11,117936,10463,-134719.67991993998,351,0.001,571122.4458705357,3157969076.0,117600
336.0,11,118272,10492,-134362.04398565,352,0.001,571937.1421130953,3189682045.142857,117936
336.0,11,118608,10522,-134120.87700824,353,0.001,560084.9484747024,3137825153.2380953,118272
336.0,11,118944,10552,-134808.61715991,354,0.001,558664.8191964285,3196431662.0,118608
336.0,11,119280,10581,-135509.76300404,355,0.001,555025.704985119,2639981809.2380953,118944
336.0,11,119616,10610,-135035.06193511,356,0.001,546121.0716145834,2930103333.3333335,119280
336.0,11,119952,10640,-134433.44518796,357,0.001,541688.1547619047,2908785978.7619047,119616
336.0,11,120288,10671,-134593.69313579,358,0.001,538461.9583333334,2822366406.6666665,119952
336.0,11,120624,10702,-133183.23300477,359,0.001,534642.0630580357,2836552074.857143,120288
336.0,11,120960,10732,-132539.04043554,360,0.001,532290.6575520834,2768735728.857143,120624
336.0,11,121296,10762,-131731.69582975,361,0.001,526555.7234002976,3106967144.7619047,120960
336.0,11,121632,10794,-131775.29084734,362,0.001,518833.1512276786,2448266918.3809524,121296
336.0,11,121968,10823,-131440.36832739,363,0.001,516591.3552827381,2665571015.142857,121632
336.0,11,122304,10853,-133312.55221145,364,0.001,510545.9449404762,2687863232.3809524,121968
336.0,11,122640,10883,-132534.5915837,365,0.001,508104.0621279762,2511654485.428571,122304
336.0,11,122976,10915,-130479.50611358,366,0.001,500937.85379464284,2371560345.285714,122640
336.0,11,123312,10945,-128611.29197314,367,0.001,499984.5550595238,2367547556.6666665,122976
336.0,11,123648,10975,-130103.81977917001,368,0.001,493700.4533110119,2509463308.4761906,123312
336.0,11,123984,11008,-129549.47057979001,369,0.001,489631.0859375,2338389105.428571,123648
336.0,11,124320,11044,-129554.13566295,370,0.001,486153.1080729167,2104513135.6190476,123984
336.0,11,124656,11076,-128562.25190060999,371,0.001,481286.03757440473,2284220566.571429,124320
336.0,11,124992,11114,-129182.71094257999,372,0.001,476022.81882440473,2223337017.142857,124656
336.0,11,125328,11151,-129902.54115584,373,0.001,472004.19735863095,2374723485.952381,124992
336.0,11,125664,11183,-131301.97411302,374,0.001,468504.74683779763,2315481216.2380953,125328
336.0,11,126000,11214,-131873.81672487,375,0.001,462690.54892113095,2089221377.2380953,125664
336.0,11,126336,11244,-133842.94365336,376,0.001,460471.2302827381,2132761166.0,126000
336.0,11,126672,11275,-134206.63083279002,377,0.001,457332.0440848214,1967101355.1904762,126336
336.0,11,127008,11305,-134210.42552707,378,0.001,450592.04929315473,2253150132.285714,126672
336.0,11,127344,11334,-135709.29987412,379,0.001,446899.7317708333,2237113452.142857,127008
336.0,11,127680,11364,-137698.91478429,380,0.001,442058.79482886905,2065046639.7142856,127344
336.0,11,128016,11394,-136965.87135412998,381,0.001,441439.65866815473,1826049642.952381,127680
336.0,11,128352,11423,-137249.74856655003,382,0.001,436717.5078125,1857581586.7142856,128016
336.0,11,128688,11453,-138728.45648789004,383,0.001,433568.70926339284,1602531982.1904762,128352
336.0,11,129024,11482,-137548.89407048,384,0.001,429074.6845238095,1936120998.5238094,128688
336.0,11,129360,11513,-136848.88207677,385,0.001,425715.10360863095,1854450084.2857144,129024
336.0,11,129696,11543,-137834.70838834002,386,0.001,421305.1480654762,1668689135.0952382,129360
336.0,11,130032,11573,-136928.51814447998,387,0.001,419386.8284970238,2084816606.1904762,129696
336.0,11,130368,11604,-135922.49546766997,388,0.001,416932.7801339286,1758068695.952381,130032
336.0,11,130704,11635,-136803.68909114,389,0.001,413047.75074404763,1945829841.3333333,130368
336.0,11,131040,11667,-135724.5475629,390,0.001,410692.5811011905,1806345603.4285715,130704
336.0,11,131376,11696,-135949.42270218,391,0.001,406606.875,1669936646.5238094,131040
336.0,11,131712,11726,-135360.42084171,392,0.001,404094.25074404763,1762119306.4285715,131376
336.0,11,132048,11757,-135797.17475849,393,0.001,402126.3433779762,1642076825.7619047,131712
336.0,11,132384,11788,-135909.6219959,394,0.001,400183.92336309527,1455064869.857143,132048
336.0,11,132720,11820,-134436.06617227002,395,0.001,396622.4893973214,1418438238.1190476,132384
336.0,11,133056,11851,-134315.23404840002,396,0.001,391349.79352678574,1458784124.1904762,132720
336.0,11,133392,11883,-135123.26285497,397,0.001,389091.9639136905,1470665171.2857144,133056
336.0,11,133728,11913,-134683.80000090002,398,0.001,386883.1675967262,1352946028.7619047,133392
336.0,11,134064,11945,-134659.78789747003,399,0.001,383340.49776785716,1451428586.8095238,133728
336.0,11,134400,11982,-134667.63688435,400,0.001,380320.29761904763,1311524940.5238094,134064
336.0,11,134736,12012,-133386.19775057,401,0.001,378290.23511904763,1318903352.5238094,134400
336.0,11,135072,12042,-133602.20310466,402,0.001,375019.28980654763,1230927090.5952382,134736
336.0,11,135408,12073,-134291.72575005997,403,0.001,369836.08017113095,1361231820.5714285,135072
336.0,11,135744,12108,-134370.18795691998,404,0.001,370201.98381696426,1339506387.5238094,135408
336.0,11,136080,12139,-132795.88432268996,405,0.001,364394.2291666667,1392381926.1904762,135744
336.0,11,136416,12171,-130859.87866862999,406,0.001,363021.2855282738,1231248090.4761906,136080
336.0,11,136752,12201,-130894.08815139,407,0.001,357974.7799479167,1241285327.2380953,136416
336.0,11,137088,12232,-129100.45790801,408,0.001,356020.19140625,1268222023.452381,136752
336.0,11,137424,12262,-130167.77504835003,409,0.001,352760.9494047619,1217255630.2380953,137088
336.0,11,137760,12292,-131950.89951706002,410,0.001,350264.99293154763,1169033021.0952382,137424
336.0,11,138096,12322,-132017.11398042002,411,0.001,346680.55264136905,1139183208.0238094,137760
336.0,11,138432,12352,-133464.95665911,412,0.001,344916.18154761905,1132292610.2619047,138096
336.0,11,138768,12381,-133722.90090591,413,0.001,342238.5504092262,1294158102.9047618,138432
336.0,11,139104,12411,-134210.33700457,414,0.001,339882.7033110119,1105117567.2142856,138768
336.0,11,139440,12443,-134370.03278051998,415,0.001,335898.38988095237,970730194.1666666,139104
336.0,11,139776,12474,-135346.18000624998,416,0.001,334340.38039434527,1068543917.1904762,139440
336.0,11,140112,12503,-135271.07671387,417,0.001,330796.74032738095,1159841839.2857144,139776
336.0,11,140448,12532,-134920.18878949998,418,0.001,326903.3645833333,989053116.4523809,140112
336.0,11,140784,12565,-135403.24716133,419,0.001,326367.04929315473,941727892.5476191,140448
336.0,11,141120,12597,-135771.92247462,420,0.001,323802.4529389881,949521472.5952381,140784
336.0,11,141456,12628,-134545.39401337,421,0.001,319516.69773065473,960100867.0952381,141120
336.0,11,141792,12658,-134916.10604076998,422,0.001,318711.4151785714,928057441.4285715,141456
336.0,11,142128,12689,-135437.96931179997,423,0.001,312942.5271577381,1043534510.9523809,141792
336.0,11,142464,12720,-135899.66958397996,424,0.001,311620.62313988095,959411552.3333334,142128
336.0,11,142800,12749,-134895.82779015996,425,0.001,309486.06882440473,953242490.9523809,142464
336.0,11,143136,12779,-138347.10367284,426,0.001,305284.05617559527,856606765.6428572,142800
336.0,11,143472,12809,-137603.53361197998,427,0.001,303876.08258928574,918664652.9047619,143136
336.0,11,143808,12840,-136524.76767465,428,0.001,300379.6512276786,749415994.5952381,143472
336.0,11,144144,12871,-136399.45090685002,429,0.001,298773.47972470237,885791288.3571428,143808
336.0,11,144480,12900,-136906.67921942,430,0.001,295270.1382998512,736774098.2380953,144144
336.0,11,144816,12931,-136462.60749958002,431,0.001,292828.80915178574,843954055.7142857,144480
336.0,11,145152,12961,-135600.67905250003,432,0.001,290544.82273065473,884902325.1428572,144816
336.0,11,145488,12992,-135997.03236130002,433,0.001,287238.3138020833,838177588.5238096,145152
336.0,11,145824,13022,-133853.50455363,434,0.001,286574.1121651786,752473022.5952381,145488
336.0,11,146160,13052,-130331.12995316,435,0.001,285800.8829985119,762851039.5952381,145824
336.0,11,146496,13082,-129551.17042053999,436,0.001,282400.8016183036,716926008.9047619,146160
336.0,11,146832,13112,-131075.39467208998,437,0.001,278954.02464657737,784678176.3571428,146496
336.0,11,147168,13143,-130374.96087989998,438,0.001,276789.3997395833,637759370.1904762,146832
336.0,11,147504,13174,-131261.29948758,439,0.001,275926.6260230655,766580599.4047619,147168
336.0,11,147840,13207,-131105.60944254,440,0.001,272206.05868675595,679660458.3571428,147504
336.0,11,148176,13238,-132020.50310926003,441,0.001,271290.3160342262,664301240.5952381,147840
336.0,11,148512,13268,-132629.89350678,442,0.001,267855.76320684527,711083809.3333334,148176
336.0,11,148848,13299,-131334.24831522,443,0.001,265867.36207217263,664851844.8571428,148512
336.0,11,149184,13330,-130513.18216588,444,0.001,262638.70461309527,601315658.6666666,148848
